K,skew,B,load,capfam,lam,cap_blocks,policy,W,p99_mean,p99_std,recomp_mean,recomp_std,hit_mean,p99_seeds,recomp_seeds
16,2.0,4,1.4,5,5.6,640,greedy,0,25.66178514076683,6.713190789850047,49920,7015.521078294897,0.9390625,23.3818;26.3040;22.9009;35.5563;24.2871;36.6571;14.7345;40.7946;29.2393;27.3563;26.7938;18.3825;18.0396;27.7732;30.4192;16.6738;19.3591;33.6139;30.2467;17.6808;28.1619;26.3000;17.6089;23.6175,43008;55296;53248;47104;53248;51200;63488;36864;45056;47104;43008;59392;55296;45056;45056;57344;57344;43008;38912;57344;45056;51200;59392;45056
16,2.0,4,1.4,5,5.6,640,vtc,0,54.86871308076474,11.527378146964713,117674.66666666667,17507.896377222354,0.8563541666666666,40.4039;55.5635;50.8985;72.2679;66.2391;53.0191;44.8766;62.2563;55.3523;62.4327;58.5257;45.8420;34.0327;49.8121;69.4026;40.4864;36.2108;60.1335;66.2339;41.2871;75.4403;62.7106;47.6896;65.7320,90112;118784;114688;149504;135168;114688;110592;122880;106496;122880;120832;110592;88064;98304;141312;100352;92160;129024;139264;102400;151552;124928;110592;129024
16,2.0,4,1.4,5,5.6,640,bounded,1,28.849218877796826,6.668310414164917,106666.66666666667,14150.932438849706,0.8697916666666666,22.6406;36.4071;29.4790;39.1577;30.7059;34.9091;25.2989;31.6280;30.7651;32.4586;34.4119;19.8486;19.2664;26.1201;40.6252;20.5032;18.2449;31.9650;32.7339;20.6061;36.2026;31.0718;18.6579;28.6739,81920;124928;110592;124928;114688;118784;112640;92160;102400;118784;112640;106496;81920;90112;133120;100352;86016;98304;108544;94208;120832;120832;94208;110592
16,2.0,4,1.4,5,5.6,640,bounded,2,26.83391658919812,6.24348165647264,100864,11437.213646688602,0.876875,23.5433;31.4330;28.1720;36.6178;29.2638;30.7551;21.3086;33.3320;27.8289;32.1682;31.2779;18.5144;18.5289;26.1853;35.9193;15.3340;18.3398;30.5070;32.0135;17.6611;33.1384;26.8625;18.2881;27.0211,86016;112640;106496;118784;110592;108544;102400;96256;94208;118784;104448;94208;81920;90112;120832;86016;86016;94208;102400;86016;112640;106496;94208;106496
16,2.0,4,1.4,5,5.6,640,bounded,4,24.390968225544945,5.690839523924952,93610.66666666667,10796.268655831462,0.8857291666666667,19.8621;30.6151;27.3168;35.0434;26.9034;24.6801;19.7678;32.2130;24.7479;27.3858;27.8462;16.0180;17.8093;24.8431;30.5771;14.3793;16.2237;27.2717;28.2963;15.9205;30.1221;25.6646;18.3367;23.5393,75776;112640;104448;114688;104448;92160;98304;94208;83968;100352;94208;83968;77824;88064;102400;81920;79872;83968;92160;81920;102400;106496;92160;98304
16,2.0,4,1.4,5,5.6,640,bounded,8,22.49872565574737,4.681507938224648,88149.33333333333,8897.20215698296,0.8923958333333333,20.7914;26.0435;21.6070;31.5649;23.2228;22.8243;20.5101;30.5251;22.9369;22.7878;22.1183;16.9529;17.6028;21.7330;26.8762;14.4907;17.8801;27.2438;22.2124;16.6475;32.0727;23.7969;15.5950;21.9331,79872;100352;92160;104448;94208;88064;100352;86016;79872;88064;79872;86016;77824;77824;92160;77824;83968;86016;75776;81920;106496;100352;83968;92160
16,2.0,4,1.4,5,5.6,640,bounded,16,20.517931709461443,3.5645837028495486,81749.33333333333,7661.013567987521,0.9002083333333333,19.8044;23.8435;20.5080;27.3459;20.7146;20.6761;17.8358;25.2059;22.1331;24.0953;19.5301;17.0286;15.0194;21.6482;22.7544;13.9279;14.6294;24.4430;21.9836;17.1488;24.4839;21.4570;15.1733;21.0400,73728;94208;83968;96256;90112;81920;94208;69632;77824;88064;73728;83968;69632;75776;79872;79872;69632;77824;75776;81920;88064;83968;83968;88064
16,2.0,4,1.4,5,5.6,640,bounded,32,18.94405083807169,3.353414588571833,73130.66666666667,6380.6284608614815,0.9107291666666667,16.4098;20.0927;17.4412;24.7855;18.1417;18.3110;16.4135;25.4870;20.6371;20.1147;20.1684;16.7511;14.9806;19.4075;21.9026;13.6395;12.4017;24.3322;19.2370;17.3490;23.6730;19.6132;15.1582;18.2092,59392;81920;73728;81920;79872;71680;86016;69632;69632;77824;67584;71680;67584;67584;75776;67584;61440;73728;67584;77824;77824;77824;75776;73728
16,2.0,4,1.4,6,5.6,768,greedy,0,24.350526448186972,9.635402094863371,45653.333333333336,6727.276483755435,0.9442708333333333,22.9066;20.5929;15.8983;35.7363;17.0518;35.4188;11.3970;53.0804;29.7005;25.8067;25.8845;21.3907;13.2943;29.4876;29.9655;15.4878;13.5938;33.9800;32.9986;13.9697;28.7326;24.1462;13.6690;20.2232,40960;53248;49152;45056;51200;45056;63488;30720;38912;40960;40960;53248;47104;43008;43008;51200;45056;36864;38912;51200;43008;47104;53248;43008
16,2.0,4,1.4,6,5.6,768,vtc,0,40.54406119951453,11.95110026711912,90197.33333333333,14329.649387042084,0.8898958333333333,27.1540;42.7849;33.9148;59.8605;50.7599;38.9678;36.2687;50.3830;39.9165;55.1586;34.7584;25.3594;27.3986;41.6844;61.4628;24.9858;19.2691;45.5098;43.9815;32.0398;53.9888;53.3641;23.9716;50.1148,67584;100352;88064;114688;106496;92160;94208;94208;83968;108544;73728;73728;75776;83968;114688;77824;63488;90112;86016;90112;98304;108544;75776;102400
16,2.0,4,1.4,6,5.6,768,bounded,1,21.142506190367076,6.4554766030333415,84309.33333333333,13082.46555083899,0.8970833333333333,15.7950;27.2364;19.4882;34.6381;23.0824;24.4834;18.5255;26.2701;25.3459;23.5656;16.5138;11.9605;16.2096;21.5714;31.4900;12.5024;9.3521;29.9194;24.3313;17.4907;26.1464;21.2838;11.3299;18.8885,63488;100352;83968;112640;94208;90112;92160;77824;86016;92160;65536;67584;73728;77824;106496;75776;59392;92160;83968;86016;92160;94208;73728;81920
16,2.0,4,1.4,6,5.6,768,bounded,2,20.14654289496288,5.541432203003533,81493.33333333333,11478.840049799845,0.9005208333333333,15.8282;26.9721;19.9982;30.9482;23.0866;24.5880;16.7174;27.8893;23.2443;22.6679;17.0027;12.1056;14.8710;20.1173;28.2137;11.8246;10.1395;22.9430;22.9378;16.7541;24.0536;19.7300;12.6723;18.2117,63488;100352;86016;102400;94208;90112;90112;77824;79872;90112;65536;67584;69632;73728;98304;71680;61440;73728;79872;86016;86016;90112;77824;79872
16,2.0,4,1.4,6,5.6,768,bounded,4,20.204800525360376,5.672404490642593,81408,10905.319558209501,0.900625,15.3061;27.4888;19.8884;28.0501;20.7791;22.4655;17.5417;30.0655;23.0456;21.3464;16.2869;13.2887;14.1168;21.1175;28.9713;12.2998;12.0414;25.6159;24.5110;15.3784;26.9371;20.4179;11.4003;16.5551,61440;104448;86016;96256;88064;86016;92160;83968;79872;81920;63488;71680;67584;77824;98304;71680;65536;81920;83968;79872;92160;88064;73728;77824
16,2.0,4,1.4,6,5.6,768,bounded,8,18.995785740466786,4.8057025089371495,78165.33333333333,9037.279433300464,0.9045833333333333,14.6030;22.0902;16.9315;27.2468;20.5870;19.0310;15.8769;27.6564;22.1149;22.5795;16.5753;15.1060;13.9817;19.1541;25.3398;14.4605;10.3065;24.3537;22.2124;14.4747;25.2081;18.1805;11.6390;16.1896,59392;88064;77824;94208;88064;73728;88064;79872;77824;88064;65536;75776;67584;73728;88064;73728;61440;77824;75776;75776;90112;86016;73728;75776
16,2.0,4,1.4,6,5.6,768,bounded,16,18.52731414192246,3.859379050474124,75776,7798.5516604046425,0.9075,14.8908;20.8794;18.6739;24.5225;17.5130;18.9672;15.6073;23.9987;21.5624;20.0555;18.4753;15.7412;13.0296;20.8310;22.6180;12.7010;11.5554;23.5454;21.8392;12.9516;21.0967;21.0929;13.2389;19.2686,59392;83968;83968;88064;79872;77824;86016;67584;77824;83968;67584;73728;65536;73728;77824;65536;65536;71680;77824;69632;75776;88064;75776;81920
16,2.0,4,1.4,6,5.6,768,bounded,32,17.28394635148541,4.0019360115961975,67840,7485.538056813284,0.9171875,13.8617;18.7103;15.2018;23.7356;18.1417;19.3162;12.6415;25.4870;18.3910;19.3841;16.9315;16.1476;10.4337;19.0062;22.0034;11.8122;10.4183;22.2923;18.8317;15.4173;20.7843;17.1777;11.6841;17.0035,51200;79872;67584;75776;79872;69632;75776;69632;63488;73728;63488;67584;53248;65536;71680;61440;53248;67584;63488;71680;73728;71680;67584;69632
16,2.0,4,1.4,8,5.6,1024,greedy,0,21.871198190141296,11.567237151704168,39168,5396.279211950891,0.9521875,21.4614;10.3886;9.1126;37.8224;14.9748;22.1163;7.2544;54.1039;29.3367;22.2680;33.6647;20.5140;9.8283;30.7455;31.0751;9.0761;14.6021;33.9800;33.2268;11.8179;24.6946;16.7636;6.9895;19.0915,34816;43008;43008;38912;45056;38912;53248;28672;34816;36864;34816;40960;43008;34816;38912;38912;40960;34816;28672;43008;36864;45056;45056;36864
16,2.0,4,1.4,8,5.6,1024,vtc,0,21.667386643953442,9.920050740916034,58624,11657.60775917026,0.9284375,11.9703;23.9605;22.0733;47.6811;16.8687;18.2270;8.9802;26.2885;26.8854;31.0142;20.8661;17.8086;13.2608;28.1757;40.4807;8.3077;9.7608;28.0724;16.5715;14.5506;32.4799;26.9211;7.9456;20.8665,40960;67584;65536;92160;61440;55296;59392;53248;59392;71680;51200;55296;51200;59392;77824;47104;45056;59392;38912;57344;67584;67584;49152;53248
16,2.0,4,1.4,8,5.6,1024,bounded,1,11.763492434351878,5.1647441624417185,56832,10711.28800222768,0.930625,7.5302;13.3022;9.1328;25.5730;10.7651;12.1863;5.4573;19.2824;15.3940;16.4189;9.9804;9.5688;8.3335;13.9214;20.8547;5.1102;6.2852;16.1141;9.6679;7.7833;15.2329;11.0194;5.0206;8.3894,40960;65536;55296;88064;61440;57344;59392;55296;59392;73728;47104;53248;51200;55296;73728;47104;45056;55296;38912;57344;63488;59392;49152;51200
16,2.0,4,1.4,8,5.6,1024,bounded,2,11.554395157517899,4.794312467725133,56234.666666666664,9803.682210725156,0.9313541666666667,7.7775;10.8852;8.8350;23.6840;11.5268;11.4716;5.2398;19.3199;14.7752;16.4448;10.7629;9.8344;9.0556;13.1588;18.9264;5.2783;6.4640;15.4939;9.8363;7.7667;16.9178;10.5384;5.0302;8.2820,40960;59392;55296;83968;63488;55296;59392;55296;57344;69632;49152;53248;53248;53248;71680;47104;45056;53248;38912;57344;67584;59392;49152;51200
16,2.0,4,1.4,8,5.6,1024,bounded,4,11.99032812577784,4.60979272555911,57002.666666666664,9056.596760863813,0.9304166666666667,7.9604;12.2901;8.8109;22.1029;12.6426;13.0649;8.2648;20.2430;16.2848;15.2365;10.9370;9.3155;8.4052;13.3890;19.5624;4.4963;6.3242;17.3560;10.7810;9.4986;14.7128;12.1129;5.2353;8.7408,40960;63488;55296;79872;65536;59392;67584;57344;61440;65536;49152;51200;51200;53248;67584;45056;45056;57344;45056;61440;61440;63488;49152;51200
16,2.0,4,1.4,8,5.6,1024,bounded,8,11.830368070196018,4.422526265462779,56576,7839.063889691592,0.9309375,7.7483;11.7053;8.2707;20.1539;11.0348;12.8015;6.6720;20.1977;14.4022;14.1812;10.9001;9.7508;8.0208;14.1654;18.4884;5.5395;6.4426;17.8793;11.0446;10.4089;17.3240;12.8025;5.3724;8.6219,40960;63488;55296;69632;61440;57344;63488;57344;57344;63488;51200;51200;51200;57344;67584;47104;45056;59392;45056;63488;65536;65536;49152;49152
16,2.0,4,1.4,8,5.6,1024,bounded,16,12.26875989168673,4.678856287247749,55808,8387.012181541966,0.931875,8.4809;9.7049;9.0366;22.2295;10.9325;16.5221;6.6741;22.1814;14.6661;16.6893;9.2601;11.4610;8.9085;15.6285;19.0634;6.0802;7.2767;16.8767;10.8662;9.9146;13.5370;13.0696;6.0226;9.3679,40960;55296;53248;73728;61440;69632;61440;61440;57344;71680;47104;53248;53248;59392;61440;47104;45056;53248;45056;59392;55296;57344;51200;45056
16,2.0,4,1.4,8,5.6,1024,bounded,32,12.898984193975647,4.302937716134385,51968,9078.680667732877,0.9365625,9.6716;10.2006;8.9942;21.8117;13.7263;12.7748;6.9136;18.2441;14.6821;16.7606;11.0287;11.2961;8.5129;16.9893;21.1750;8.0447;8.7239;19.4123;12.4658;9.8920;16.0007;14.0589;7.4008;10.7950,38912;53248;49152;71680;63488;53248;53248;49152;53248;67584;40960;49152;47104;57344;65536;43008;38912;57344;40960;53248;57344;57344;47104;38912
