band,source,original,parsed,survived,zod_passed
above,rand_above,3028302637977891699,3028302637977891840,0,1
above,rand_above,4202868268776513116,4202868268776513024,0,1
above,rand_above,3121900330299435705,3121900330299435520,0,1
above,rand_above,8122254073104692021,8122254073104692224,0,1
above,rand_above,2575471488497773156,2575471488497773056,0,1
above,rand_above,8782316685907703610,8782316685907703808,0,1
above,rand_above,3897256454699679090,3897256454699679232,0,1
above,rand_above,7709701214934719981,7709701214934719488,0,1
above,rand_above,4346822128733507213,4346822128733507072,0,1
above,rand_above,6917536604046642566,6917536604046642176,0,1
above,rand_above,489412075451801086,489412075451801088,0,1
above,rand_above,8788916707381605765,8788916707381605376,0,1
above,rand_above,2077091622307692611,2077091622307692544,0,1
above,rand_above,641899959149385719,641899959149385728,0,1
above,rand_above,8838408456407802783,8838408456407802880,0,1
above,rand_above,380322964632593571,380322964632593600,0,1
above,rand_above,295208412756929901,295208412756929920,0,1
above,rand_above,2289793098464215333,2289793098464215296,0,1
above,rand_above,7749527123593350453,7749527123593350144,0,1
above,rand_above,5739817135098011638,5739817135098011648,0,1
above,rand_above,2209195942081628043,2209195942081628160,0,1
above,rand_above,4376837039720498324,4376837039720498176,0,1
above,rand_above,1064063616289974193,1064063616289974144,0,1
above,rand_above,8750522854683987810,8750522854683987968,0,1
above,rand_above,4298188642667234875,4298188642667234816,0,1
above,rand_above,2372438159474565872,2372438159474565632,0,1
above,rand_above,3411464639283949341,3411464639283949568,0,1
above,rand_above,5597380919090756279,5597380919090756608,0,1
above,rand_above,8897891287398912581,8897891287398913024,0,1
above,rand_above,6634683229430877759,6634683229430878208,0,1
above,rand_above,7182871076887725739,7182871076887726080,0,1
above,rand_above,1519480147747387584,1519480147747387648,0,1
above,rand_above,2877834882253844684,2877834882253844480,0,1
above,rand_above,5346431820884630549,5346431820884630528,0,1
above,rand_above,8576479159651589219,8576479159651589120,0,1
above,rand_above,5319794602094128667,5319794602094129152,0,1
above,rand_above,8384070193867301309,8384070193867300864,0,1
above,rand_above,3470602908092518562,3470602908092518400,0,1
above,rand_above,8692540752519701795,8692540752519701504,0,1
above,rand_above,1838276534386504736,1838276534386504704,0,1
above,rand_above,5470146051605561670,5470146051605561344,0,1
above,rand_above,7669678353616214843,7669678353616215040,0,1
above,rand_above,2248897414919550250,2248897414919550208,0,1
above,rand_above,6439477624477987884,6439477624477987840,0,1
above,rand_above,2790616460857265844,2790616460857265664,0,1
above,rand_above,6320182892411277656,6320182892411277312,0,1
above,rand_above,7438691318378042192,7438691318378042368,0,1
above,rand_above,7352907023983146729,7352907023983147008,0,1
above,rand_above,5228813655618697523,5228813655618697216,0,1
above,rand_above,387803110302206534,387803110302206528,0,1
above,rand_above,4922714821211871368,4922714821211871232,0,1
above,rand_above,6110464615402581608,6110464615402582016,0,1
above,rand_above,645020818624854975,645020818624854912,0,1
above,rand_above,5981539545869886838,5981539545869886464,0,1
above,rand_above,125702660448513324,125702660448513328,0,1
above,rand_above,3883365250639972813,3883365250639972864,0,1
above,rand_above,4530319919530919788,4530319919530919936,0,1
above,rand_above,4007554785153947747,4007554785153947648,0,1
above,rand_above,3349602211812748439,3349602211812748288,0,1
above,rand_above,8232335222527866008,8232335222527865856,0,1
above,rand_above,4249354240069609858,4249354240069609984,0,1
above,rand_above,1420101488869518840,1420101488869518848,0,1
above,rand_above,1633583889416721898,1633583889416721920,0,1
above,rand_above,4821271530746544706,4821271530746545152,0,1
above,rand_above,6008417959987988817,6008417959987988480,0,1
above,rand_above,5689795932701597350,5689795932701597696,0,1
above,rand_above,8490982994262500560,8490982994262500352,0,1
above,rand_above,7153813464581255962,7153813464581256192,0,1
above,rand_above,4296710973194403359,4296710973194403328,0,1
above,rand_above,7625064603071926095,7625064603071926272,0,1
above,rand_above,5473621035148675235,5473621035148675072,0,1
above,rand_above,2981742219896394231,2981742219896394240,0,1
above,rand_above,2273300449396907936,2273300449396908032,0,1
above,rand_above,8629372557237864867,8629372557237864448,0,1
above,rand_above,2581666178702215716,2581666178702215680,0,1
above,rand_above,4166921774798378206,4166921774798377984,0,1
above,rand_above,6930929184918066571,6930929184918066176,0,1
above,rand_above,5264942484491280981,5264942484491281408,0,1
above,rand_above,6171958059552649941,6171958059552650240,0,1
above,rand_above,3111718410468553067,3111718410468553216,0,1
above,rand_above,4568179936872423937,4568179936872423936,0,1
above,rand_above,3006733790985325453,3006733790985325568,0,1
above,rand_above,4505861658577276551,4505861658577276416,0,1
above,rand_above,3281689829230607495,3281689829230607360,0,1
above,rand_above,2391887618649275870,2391887618649275904,0,1
above,rand_above,2588401435836183110,2588401435836183040,0,1
above,rand_above,5507566606166566502,5507566606166566912,0,1
above,rand_above,8126564686708655930,8126564686708656128,0,1
above,rand_above,5135274629286955409,5135274629286955008,0,1
above,rand_above,4774052541222175594,4774052541222175744,0,1
above,rand_above,1771191710319393471,1771191710319393536,0,1
above,rand_above,2235123830432119591,2235123830432119552,0,1
above,rand_above,3757644973144985653,3757644973144985600,0,1
above,rand_above,5129603903273529368,5129603903273529344,0,1
above,rand_above,2225604244467553321,2225604244467553280,0,1
above,rand_above,4400191064255481375,4400191064255481344,0,1
above,rand_above,6574594519102776419,6574594519102776320,0,1
above,rand_above,4142687780929435525,4142687780929435648,0,1
above,rand_above,168048235313473043,168048235313473056,0,1
above,rand_above,2722851426015533102,2722851426015533056,0,1
above,rand_above,3738949227472652988,3738949227472652800,0,1
above,rand_above,2253101230401844877,2253101230401844992,0,1
above,rand_above,6132957496045962427,6132957496045962240,0,1
above,rand_above,3412620122129486778,3412620122129486848,0,1
above,rand_above,5113894154084522355,5113894154084521984,0,1
above,rand_above,3179609513219751925,3179609513219751936,0,1
above,rand_above,9201309989978624349,9201309989978624000,0,1
above,rand_above,5085444854527664102,5085444854527664128,0,1
above,rand_above,3253886552223169819,3253886552223170048,0,1
above,rand_above,4194068600156212539,4194068600156212736,0,1
above,rand_above,2837105120290457442,2837105120290457600,0,1
above,rand_above,2135345337061866953,2135345337061867008,0,1
above,rand_above,6661680983137537476,6661680983137537024,0,1
above,rand_above,2919423287782880321,2919423287782880256,0,1
above,rand_above,6860875613496615868,6860875613496615936,0,1
above,rand_above,8779304671659319649,8779304671659319296,0,1
above,rand_above,6374642433101061052,6374642433101061120,0,1
above,rand_above,1775660856737397498,1775660856737397504,0,1
above,rand_above,6821432691555367898,6821432691555367936,0,1
above,rand_above,2559266143549550658,2559266143549550592,0,1
above,rand_above,5446986564234012419,5446986564234012672,0,1
above,rand_above,7020687437546580716,7020687437546580992,0,1
above,rand_above,5513430231430371859,5513430231430372352,0,1
above,rand_above,9052621580243475021,9052621580243475456,0,1
above,rand_above,7688648362634777662,7688648362634777600,0,1
above,rand_above,2741398542637707417,2741398542637707264,0,1
above,rand_above,3337547554018317886,3337547554018317824,0,1
above,rand_above,2796933685187699091,2796933685187699200,0,1
above,rand_above,6539325095358183973,6539325095358184448,0,1
above,rand_above,1176528940672291793,1176528940672291840,0,1
above,rand_above,428815428705928315,428815428705928320,0,1
above,rand_above,511920948650927242,511920948650927232,0,1
above,rand_above,2703492137783717604,2703492137783717376,0,1
above,rand_above,8716696955554230820,8716696955554231296,0,1
above,rand_above,5892316327423760962,5892316327423761408,0,1
above,rand_above,6952289477302909194,6952289477302908928,0,1
above,rand_above,955211195574008304,955211195574008320,0,1
above,rand_above,122135546363023251,122135546363023248,0,1
above,rand_above,2631574602718240635,2631574602718240768,0,1
above,rand_above,4424366437782152672,4424366437782152704,0,1
above,rand_above,3151464819773837375,3151464819773837312,0,1
above,rand_above,8914151215721510174,8914151215721509888,0,1
above,rand_above,2337709261588989529,2337709261588989440,0,1
above,rand_above,7956998691698084667,7956998691698084864,0,1
above,rand_above,1061275318402971092,1061275318402971136,0,1
above,rand_above,611693991766141916,611693991766141952,0,1
above,rand_above,4544568703652774723,4544568703652774912,0,1
above,rand_above,5331087968469191831,5331087968469191680,0,1
above,rand_above,6340400380561808012,6340400380561808384,0,1
above,rand_above,1408441861034038017,1408441861034038016,0,1
above,rand_above,7490472331218898955,7490472331218898944,0,1
above,rand_above,8763146145814167905,8763146145814167552,0,1
above,rand_above,794662353718749726,794662353718749696,0,1
above,rand_above,2298164715763886868,2298164715763886848,0,1
above,rand_above,5156322395016058736,5156322395016058880,0,1
above,rand_above,3847535022478364880,3847535022478364672,0,1
above,rand_above,5507306879727411755,5507306879727412224,0,1
above,rand_above,5712909730937961889,5712909730937961472,0,1
above,rand_above,7163517301894324682,7163517301894324224,0,1
above,rand_above,3517375271873761355,3517375271873761280,0,1
above,rand_above,8388481102831217263,8388481102831217664,0,1
above,rand_above,2751605731052890606,2751605731052890624,0,1
above,rand_above,5437193472445768185,5437193472445767680,0,1
above,rand_above,3964264314632843344,3964264314632843264,0,1
above,rand_above,5253688320871720517,5253688320871720960,0,1
above,rand_above,564533699509200267,564533699509200256,0,1
above,rand_above,8864447614025778546,8864447614025778176,0,1
above,rand_above,924275328895319605,924275328895319552,0,1
above,rand_above,7044015290297173358,7044015290297172992,0,1
above,rand_above,5778365047205107341,5778365047205107712,0,1
above,rand_above,2449936860798369620,2449936860798369792,0,1
above,rand_above,757829432979345810,757829432979345792,0,1
above,rand_above,2221372977544750272,2221372977544750336,0,1
above,rand_above,5100237050150325113,5100237050150325248,0,1
above,rand_above,1452765803361825694,1452765803361825792,0,1
above,rand_above,3776916750313937722,3776916750313937920,0,1
above,rand_above,6367333630080202218,6367333630080201728,0,1
above,rand_above,4343184817618420386,4343184817618420224,0,1
above,rand_above,310056769840740368,310056769840740352,0,1
above,rand_above,2666305746911758021,2666305746911757824,0,1
above,rand_above,2616623929505812153,2616623929505811968,0,1
above,rand_above,7937479889676336653,7937479889676337152,0,1
above,rand_above,665524597717427618,665524597717427584,0,1
above,rand_above,2161961758073845069,2161961758073844992,0,1
above,rand_above,2449092924261363511,2449092924261363712,0,1
above,rand_above,7306979524211579128,7306979524211578880,0,1
above,rand_above,5448855986976836904,5448855986976836608,0,1
above,rand_above,7423728365544360608,7423728365544360960,0,1
above,rand_above,1833567417218164093,1833567417218163968,0,1
above,rand_above,1067631706566420569,1067631706566420608,0,1
above,rand_above,2082508367177740469,2082508367177740544,0,1
above,rand_above,1383191815276684194,1383191815276684288,0,1
above,rand_above,2459034313196152601,2459034313196152832,0,1
above,rand_above,1320905392865024395,1320905392865024512,0,1
above,rand_above,559071044208945742,559071044208945728,0,1
above,rand_above,7319715345113672296,7319715345113672704,0,1
above,rand_above,5497319713681679811,5497319713681679360,0,1
above,rand_above,7611282127379476863,7611282127379476480,0,1
above,rand_above,8505508641350585742,8505508641350585344,0,1
above,rand_above,4059482877579125309,4059482877579125248,0,1
above,rand_above,4331982909533955107,4331982909533955072,0,1
above,rand_above,2813753346241672054,2813753346241672192,0,1
above,rand_above,3721493017851445025,3721493017851445248,0,1
above,rand_above,2520035102488214248,2520035102488214016,0,1
above,rand_above,4989458076779082202,4989458076779081728,0,1
above,rand_above,4046620108538862861,4046620108538863104,0,1
above,rand_above,5524921835429811800,5524921835429812224,0,1
above,rand_above,8212485435905298684,8212485435905298432,0,1
above,rand_above,6783886887243836990,6783886887243837440,0,1
above,rand_above,5577282757731789511,5577282757731789824,0,1
above,rand_above,247568753604697198,247568753604697184,0,1
above,rand_above,2120462252491485933,2120462252491485952,0,1
above,rand_above,6228311897456758337,6228311897456758784,0,1
above,rand_above,7945874446777147959,7945874446777148416,0,1
above,rand_above,5424260431340388269,5424260431340388352,0,1
above,rand_above,200350259822901972,200350259822901984,0,1
above,rand_above,7062676695788288585,7062676695788289024,0,1
above,rand_above,7585280940501017940,7585280940501017600,0,1
above,rand_above,5323947543229279406,5323947543229279232,0,1
above,rand_above,7047445423376342911,7047445423376343040,0,1
above,rand_above,1624856487184225676,1624856487184225792,0,1
above,rand_above,4795603757082787307,4795603757082786816,0,1
