verbosity,ref_density,predict,seed,budget_frac,policy,mean_ctx,peak_ctx,success,demands,nc_peak,ref_frac,n_spans
1024,0.02,high,2,0.75,RT,26929.6,43816,0.90909,187,58440,0.0121,1820
1024,0.02,high,2,0.75,EC,26929.6,43816,1.0,187,58440,0.0121,1820
1024,0.02,high,2,0.75,EO,26929.6,43816,1.0,187,58440,0.0121,1820
1024,0.02,high,3,0.25,NC,28309.87,55240,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.25,RT,12011.73,13800,0.34356,163,55240,0.0128,1720
1024,0.02,high,3,0.25,EC,12011.73,13800,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.25,EO,12011.73,13800,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.5,NC,28309.87,55240,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.5,RT,20861.87,27592,0.63804,163,55240,0.0128,1720
1024,0.02,high,3,0.5,EC,20861.87,27592,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.5,EO,20861.87,27592,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.75,NC,28309.87,55240,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.75,RT,26632.0,41416,0.91411,163,55240,0.0128,1720
1024,0.02,high,3,0.75,EC,26632.0,41416,1.0,163,55240,0.0128,1720
1024,0.02,high,3,0.75,EO,26632.0,41416,1.0,163,55240,0.0128,1720
1024,0.02,high,4,0.25,NC,30963.73,61928,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.25,RT,13299.2,15464,0.44134,179,61928,0.0119,1929
1024,0.02,high,4,0.25,EC,13299.2,15464,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.25,EO,13299.2,15464,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.5,NC,30963.73,61928,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.5,RT,22978.67,30952,0.70391,179,61928,0.0119,1929
1024,0.02,high,4,0.5,EC,22978.67,30952,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.5,EO,22978.67,30952,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.75,NC,30963.73,61928,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.75,RT,29026.13,46440,0.92737,179,61928,0.0119,1929
1024,0.02,high,4,0.75,EC,29026.13,46440,1.0,179,61928,0.0119,1929
1024,0.02,high,4,0.75,EO,29026.13,46440,1.0,179,61928,0.0119,1929
1024,0.02,high,5,0.25,NC,29601.07,58184,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.25,RT,13254.93,14536,0.41935,155,58184,0.0121,1812
1024,0.02,high,5,0.25,EC,13254.93,14536,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.25,EO,13254.93,14536,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.5,NC,29601.07,58184,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.5,RT,22740.27,29064,0.73548,155,58184,0.0121,1812
1024,0.02,high,5,0.5,EC,22740.27,29064,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.5,EO,22740.27,29064,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.75,NC,29601.07,58184,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.75,RT,28149.87,43624,0.96129,155,58184,0.0121,1812
1024,0.02,high,5,0.75,EC,28149.87,43624,1.0,155,58184,0.0121,1812
1024,0.02,high,5,0.75,EO,28149.87,43624,1.0,155,58184,0.0121,1812
1024,0.02,high,6,0.25,NC,32090.13,62696,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.25,RT,13712.0,15656,0.38554,166,62696,0.0108,1953
1024,0.02,high,6,0.25,EC,13712.0,15656,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.25,EO,13712.0,15656,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.5,NC,32090.13,62696,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.5,RT,23493.33,31336,0.6506,166,62696,0.0108,1953
1024,0.02,high,6,0.5,EC,23493.33,31336,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.5,EO,23493.33,31336,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.75,NC,32090.13,62696,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.75,RT,29861.87,47016,0.83735,166,62696,0.0108,1953
1024,0.02,high,6,0.75,EC,29861.87,47016,1.0,166,62696,0.0108,1953
1024,0.02,high,6,0.75,EO,29861.87,47016,1.0,166,62696,0.0108,1953
1024,0.02,high,7,0.25,NC,37130.67,69832,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.25,RT,15932.27,17448,0.31148,183,69832,0.0115,2176
1024,0.02,high,7,0.25,EC,15932.27,17448,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.25,EO,15932.27,17448,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.5,NC,37130.67,69832,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.5,RT,27229.33,34888,0.60656,183,69832,0.0115,2176
1024,0.02,high,7,0.5,EC,27229.33,34888,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.5,EO,27229.33,34888,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.75,NC,37130.67,69832,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.75,RT,34152.0,52360,0.87432,183,69832,0.0115,2176
1024,0.02,high,7,0.75,EC,34152.0,52360,1.0,183,69832,0.0115,2176
1024,0.02,high,7,0.75,EO,34152.0,52360,1.0,183,69832,0.0115,2176
1024,0.08,low,0,0.25,NC,30562.13,60712,1.0,145,60712,0.0391,1891
1024,0.08,low,0,0.25,RT,13336.53,15176,0.55172,145,60712,0.0391,1891
1024,0.08,low,0,0.25,EC,13336.53,15176,0.8069,145,60712,0.0391,1891
1024,0.08,low,0,0.25,EO,13336.53,15176,1.0,145,60712,0.0391,1891
1024,0.08,low,0,0.5,NC,30562.13,60712,1.0,145,60712,0.0391,1891
1024,0.08,low,0,0.5,RT,22998.93,30344,0.74483,145,60712,0.0391,1891
1024,0.08,low,0,0.5,EC,22998.93,30344,0.91034,145,60712,0.0391,1891
1024,0.08,low,0,0.5,EO,22998.93,30344,1.0,145,60712,0.0391,1891
1024,0.08,low,0,0.75,NC,30562.13,60712,1.0,145,60712,0.0391,1891
1024,0.08,low,0,0.75,RT,28614.4,45512,0.92414,145,60712,0.0391,1891
1024,0.08,low,0,0.75,EC,28614.4,45512,0.97931,145,60712,0.0391,1891
1024,0.08,low,0,0.75,EO,28614.4,45512,1.0,145,60712,0.0391,1891
1024,0.08,low,1,0.25,NC,32344.53,59016,1.0,158,59016,0.0392,1838
1024,0.08,low,1,0.25,RT,12736.53,14728,0.43671,158,59016,0.0392,1838
1024,0.08,low,1,0.25,EC,12736.53,14728,0.76582,158,59016,0.0392,1838
1024,0.08,low,1,0.25,EO,12736.53,14728,1.0,158,59016,0.0392,1838
1024,0.08,low,1,0.5,NC,32344.53,59016,1.0,158,59016,0.0392,1838
1024,0.08,low,1,0.5,RT,22694.93,29480,0.68354,158,59016,0.0392,1838
1024,0.08,low,1,0.5,EC,22694.93,29480,0.88608,158,59016,0.0392,1838
1024,0.08,low,1,0.5,EO,22694.93,29480,1.0,158,59016,0.0392,1838
1024,0.08,low,1,0.75,NC,32344.53,59016,1.0,158,59016,0.0392,1838
1024,0.08,low,1,0.75,RT,29864.53,44232,0.91772,158,59016,0.0392,1838
1024,0.08,low,1,0.75,EC,29864.53,44232,0.97468,158,59016,0.0392,1838
1024,0.08,low,1,0.75,EO,29864.53,44232,1.0,158,59016,0.0392,1838
1024,0.08,low,2,0.25,NC,29176.0,58440,1.0,156,58440,0.0445,1820
1024,0.08,low,2,0.25,RT,12690.13,14600,0.58974,156,58440,0.0445,1820
1024,0.08,low,2,0.25,EC,12690.13,14600,0.76923,156,58440,0.0445,1820
1024,0.08,low,2,0.25,EO,12690.13,14600,1.0,156,58440,0.0445,1820
1024,0.08,low,2,0.5,NC,29176.0,58440,1.0,156,58440,0.0445,1820
1024,0.08,low,2,0.5,RT,21425.07,29192,0.78846,156,58440,0.0445,1820
1024,0.08,low,2,0.5,EC,21425.07,29192,0.91026,156,58440,0.0445,1820
1024,0.08,low,2,0.5,EO,21425.07,29192,1.0,156,58440,0.0445,1820
1024,0.08,low,2,0.75,NC,29176.0,58440,1.0,156,58440,0.0445,1820
1024,0.08,low,2,0.75,RT,26929.6,43816,0.95513,156,58440,0.0445,1820
1024,0.08,low,2,0.75,EC,26929.6,43816,0.97436,156,58440,0.0445,1820
1024,0.08,low,2,0.75,EO,26929.6,43816,1.0,156,58440,0.0445,1820
1024,0.08,low,3,0.25,NC,28309.87,55240,1.0,172,55240,0.0401,1720
1024,0.08,low,3,0.25,RT,12011.73,13800,0.4593,172,55240,0.0401,1720
1024,0.08,low,3,0.25,EC,12011.73,13800,0.77326,172,55240,0.0401,1720
1024,0.08,low,3,0.25,EO,12011.73,13800,1.0,172,55240,0.0401,1720
1024,0.08,low,3,0.5,NC,28309.87,55240,1.0,172,55240,0.0401,1720
1024,0.08,low,3,0.5,RT,20861.87,27592,0.6686,172,55240,0.0401,1720
1024,0.08,low,3,0.5,EC,20861.87,27592,0.92442,172,55240,0.0401,1720
1024,0.08,low,3,0.5,EO,20861.87,27592,1.0,172,55240,0.0401,1720
1024,0.08,low,3,0.75,NC,28309.87,55240,1.0,172,55240,0.0401,1720
1024,0.08,low,3,0.75,RT,26632.0,41416,0.89535,172,55240,0.0401,1720
1024,0.08,low,3,0.75,EC,26632.0,41416,0.98256,172,55240,0.0401,1720
1024,0.08,low,3,0.75,EO,26632.0,41416,1.0,172,55240,0.0401,1720
1024,0.08,low,4,0.25,NC,30963.73,61928,1.0,161,61928,0.0384,1929
1024,0.08,low,4,0.25,RT,13299.2,15464,0.57143,161,61928,0.0384,1929
1024,0.08,low,4,0.25,EC,13299.2,15464,0.73913,161,61928,0.0384,1929
1024,0.08,low,4,0.25,EO,13299.2,15464,1.0,161,61928,0.0384,1929
1024,0.08,low,4,0.5,NC,30963.73,61928,1.0,161,61928,0.0384,1929
1024,0.08,low,4,0.5,RT,22978.67,30952,0.81366,161,61928,0.0384,1929
1024,0.08,low,4,0.5,EC,22978.67,30952,0.9441,161,61928,0.0384,1929
1024,0.08,low,4,0.5,EO,22978.67,30952,1.0,161,61928,0.0384,1929
1024,0.08,low,4,0.75,NC,30963.73,61928,1.0,161,61928,0.0384,1929
1024,0.08,low,4,0.75,RT,29026.13,46440,0.95031,161,61928,0.0384,1929
1024,0.08,low,4,0.75,EC,29026.13,46440,0.99379,161,61928,0.0384,1929
1024,0.08,low,4,0.75,EO,29026.13,46440,1.0,161,61928,0.0384,1929
1024,0.08,low,5,0.25,NC,29601.07,58184,1.0,174,58184,0.0414,1812
1024,0.08,low,5,0.25,RT,13254.93,14536,0.56897,174,58184,0.0414,1812
1024,0.08,low,5,0.25,EC,13254.93,14536,0.79885,174,58184,0.0414,1812
1024,0.08,low,5,0.25,EO,13254.93,14536,1.0,174,58184,0.0414,1812
1024,0.08,low,5,0.5,NC,29601.07,58184,1.0,174,58184,0.0414,1812
1024,0.08,low,5,0.5,RT,22740.27,29064,0.86207,174,58184,0.0414,1812
1024,0.08,low,5,0.5,EC,22740.27,29064,0.97126,174,58184,0.0414,1812
1024,0.08,low,5,0.5,EO,22740.27,29064,1.0,174,58184,0.0414,1812
1024,0.08,low,5,0.75,NC,29601.07,58184,1.0,174,58184,0.0414,1812
1024,0.08,low,5,0.75,RT,28149.87,43624,0.98276,174,58184,0.0414,1812
1024,0.08,low,5,0.75,EC,28149.87,43624,1.0,174,58184,0.0414,1812
1024,0.08,low,5,0.75,EO,28149.87,43624,1.0,174,58184,0.0414,1812
1024,0.08,low,6,0.25,NC,32090.13,62696,1.0,160,62696,0.0353,1953
1024,0.08,low,6,0.25,RT,13712.0,15656,0.5375,160,62696,0.0353,1953
1024,0.08,low,6,0.25,EC,13712.0,15656,0.75,160,62696,0.0353,1953
1024,0.08,low,6,0.25,EO,13712.0,15656,1.0,160,62696,0.0353,1953
1024,0.08,low,6,0.5,NC,32090.13,62696,1.0,160,62696,0.0353,1953
1024,0.08,low,6,0.5,RT,23493.33,31336,0.79375,160,62696,0.0353,1953
1024,0.08,low,6,0.5,EC,23493.33,31336,0.93125,160,62696,0.0353,1953
1024,0.08,low,6,0.5,EO,23493.33,31336,1.0,160,62696,0.0353,1953
1024,0.08,low,6,0.75,NC,32090.13,62696,1.0,160,62696,0.0353,1953
1024,0.08,low,6,0.75,RT,29861.87,47016,0.95625,160,62696,0.0353,1953
1024,0.08,low,6,0.75,EC,29861.87,47016,0.9875,160,62696,0.0353,1953
1024,0.08,low,6,0.75,EO,29861.87,47016,1.0,160,62696,0.0353,1953
1024,0.08,low,7,0.25,NC,37130.67,69832,1.0,166,69832,0.0386,2176
1024,0.08,low,7,0.25,RT,15932.27,17448,0.5241,166,69832,0.0386,2176
1024,0.08,low,7,0.25,EC,15932.27,17448,0.73494,166,69832,0.0386,2176
1024,0.08,low,7,0.25,EO,15932.27,17448,1.0,166,69832,0.0386,2176
1024,0.08,low,7,0.5,NC,37130.67,69832,1.0,166,69832,0.0386,2176
1024,0.08,low,7,0.5,RT,27229.33,34888,0.81928,166,69832,0.0386,2176
1024,0.08,low,7,0.5,EC,27229.33,34888,0.87349,166,69832,0.0386,2176
1024,0.08,low,7,0.5,EO,27229.33,34888,1.0,166,69832,0.0386,2176
1024,0.08,low,7,0.75,NC,37130.67,69832,1.0,166,69832,0.0386,2176
1024,0.08,low,7,0.75,RT,34152.0,52360,0.96988,166,69832,0.0386,2176
1024,0.08,low,7,0.75,EC,34152.0,52360,0.95783,166,69832,0.0386,2176
1024,0.08,low,7,0.75,EO,34152.0,52360,1.0,166,69832,0.0386,2176
1024,0.08,med,0,0.25,NC,30562.13,60712,1.0,145,60712,0.0333,1891
1024,0.08,med,0,0.25,RT,13336.53,15176,0.53793,145,60712,0.0333,1891
1024,0.08,med,0,0.25,EC,13336.53,15176,0.98621,145,60712,0.0333,1891
1024,0.08,med,0,0.25,EO,13336.53,15176,1.0,145,60712,0.0333,1891
1024,0.08,med,0,0.5,NC,30562.13,60712,1.0,145,60712,0.0333,1891
1024,0.08,med,0,0.5,RT,22998.93,30344,0.81379,145,60712,0.0333,1891
1024,0.08,med,0,0.5,EC,22998.93,30344,1.0,145,60712,0.0333,1891
1024,0.08,med,0,0.5,EO,22998.93,30344,1.0,145,60712,0.0333,1891
1024,0.08,med,0,0.75,NC,30562.13,60712,1.0,145,60712,0.0333,1891
1024,0.08,med,0,0.75,RT,28614.4,45512,0.93793,145,60712,0.0333,1891
1024,0.08,med,0,0.75,EC,28614.4,45512,1.0,145,60712,0.0333,1891
1024,0.08,med,0,0.75,EO,28614.4,45512,1.0,145,60712,0.0333,1891
1024,0.08,med,1,0.25,NC,32344.53,59016,1.0,173,59016,0.0386,1838
1024,0.08,med,1,0.25,RT,12736.53,14728,0.46243,173,59016,0.0386,1838
1024,0.08,med,1,0.25,EC,12736.53,14728,0.98266,173,59016,0.0386,1838
1024,0.08,med,1,0.25,EO,12736.53,14728,1.0,173,59016,0.0386,1838
1024,0.08,med,1,0.5,NC,32344.53,59016,1.0,173,59016,0.0386,1838
1024,0.08,med,1,0.5,RT,22694.93,29480,0.68208,173,59016,0.0386,1838
1024,0.08,med,1,0.5,EC,22694.93,29480,1.0,173,59016,0.0386,1838
1024,0.08,med,1,0.5,EO,22694.93,29480,1.0,173,59016,0.0386,1838
1024,0.08,med,1,0.75,NC,32344.53,59016,1.0,173,59016,0.0386,1838
1024,0.08,med,1,0.75,RT,29864.53,44232,0.88439,173,59016,0.0386,1838
1024,0.08,med,1,0.75,EC,29864.53,44232,1.0,173,59016,0.0386,1838
1024,0.08,med,1,0.75,EO,29864.53,44232,1.0,173,59016,0.0386,1838
1024,0.08,med,2,0.25,NC,29176.0,58440,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.25,RT,12690.13,14600,0.59509,163,58440,0.0352,1820
1024,0.08,med,2,0.25,EC,12690.13,14600,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.25,EO,12690.13,14600,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.5,NC,29176.0,58440,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.5,RT,21425.07,29192,0.81595,163,58440,0.0352,1820
1024,0.08,med,2,0.5,EC,21425.07,29192,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.5,EO,21425.07,29192,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.75,NC,29176.0,58440,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.75,RT,26929.6,43816,0.93865,163,58440,0.0352,1820
1024,0.08,med,2,0.75,EC,26929.6,43816,1.0,163,58440,0.0352,1820
1024,0.08,med,2,0.75,EO,26929.6,43816,1.0,163,58440,0.0352,1820
1024,0.08,med,3,0.25,NC,28309.87,55240,1.0,186,55240,0.0413,1720
1024,0.08,med,3,0.25,RT,12011.73,13800,0.45699,186,55240,0.0413,1720
1024,0.08,med,3,0.25,EC,12011.73,13800,0.99462,186,55240,0.0413,1720
1024,0.08,med,3,0.25,EO,12011.73,13800,1.0,186,55240,0.0413,1720
1024,0.08,med,3,0.5,NC,28309.87,55240,1.0,186,55240,0.0413,1720
1024,0.08,med,3,0.5,RT,20861.87,27592,0.71505,186,55240,0.0413,1720
1024,0.08,med,3,0.5,EC,20861.87,27592,1.0,186,55240,0.0413,1720
1024,0.08,med,3,0.5,EO,20861.87,27592,1.0,186,55240,0.0413,1720
1024,0.08,med,3,0.75,NC,28309.87,55240,1.0,186,55240,0.0413,1720
1024,0.08,med,3,0.75,RT,26632.0,41416,0.9086,186,55240,0.0413,1720
1024,0.08,med,3,0.75,EC,26632.0,41416,1.0,186,55240,0.0413,1720
1024,0.08,med,3,0.75,EO,26632.0,41416,1.0,186,55240,0.0413,1720
1024,0.08,med,4,0.25,NC,30963.73,61928,1.0,180,61928,0.043,1929
1024,0.08,med,4,0.25,RT,13299.2,15464,0.47222,180,61928,0.043,1929
1024,0.08,med,4,0.25,EC,13299.2,15464,0.95556,180,61928,0.043,1929
1024,0.08,med,4,0.25,EO,13299.2,15464,1.0,180,61928,0.043,1929
1024,0.08,med,4,0.5,NC,30963.73,61928,1.0,180,61928,0.043,1929
1024,0.08,med,4,0.5,RT,22978.67,30952,0.75556,180,61928,0.043,1929
1024,0.08,med,4,0.5,EC,22978.67,30952,1.0,180,61928,0.043,1929
1024,0.08,med,4,0.5,EO,22978.67,30952,1.0,180,61928,0.043,1929
1024,0.08,med,4,0.75,NC,30963.73,61928,1.0,180,61928,0.043,1929
1024,0.08,med,4,0.75,RT,29026.13,46440,0.93333,180,61928,0.043,1929
1024,0.08,med,4,0.75,EC,29026.13,46440,1.0,180,61928,0.043,1929
1024,0.08,med,4,0.75,EO,29026.13,46440,1.0,180,61928,0.043,1929
1024,0.08,med,5,0.25,NC,29601.07,58184,1.0,155,58184,0.0342,1812
1024,0.08,med,5,0.25,RT,13254.93,14536,0.51613,155,58184,0.0342,1812
1024,0.08,med,5,0.25,EC,13254.93,14536,0.99355,155,58184,0.0342,1812
1024,0.08,med,5,0.25,EO,13254.93,14536,1.0,155,58184,0.0342,1812
1024,0.08,med,5,0.5,NC,29601.07,58184,1.0,155,58184,0.0342,1812
1024,0.08,med,5,0.5,RT,22740.27,29064,0.7871,155,58184,0.0342,1812
1024,0.08,med,5,0.5,EC,22740.27,29064,1.0,155,58184,0.0342,1812
1024,0.08,med,5,0.5,EO,22740.27,29064,1.0,155,58184,0.0342,1812
1024,0.08,med,5,0.75,NC,29601.07,58184,1.0,155,58184,0.0342,1812
1024,0.08,med,5,0.75,RT,28149.87,43624,0.96774,155,58184,0.0342,1812
1024,0.08,med,5,0.75,EC,28149.87,43624,1.0,155,58184,0.0342,1812
1024,0.08,med,5,0.75,EO,28149.87,43624,1.0,155,58184,0.0342,1812
1024,0.08,med,6,0.25,NC,32090.13,62696,1.0,155,62696,0.0317,1953
1024,0.08,med,6,0.25,RT,13712.0,15656,0.56129,155,62696,0.0317,1953
1024,0.08,med,6,0.25,EC,13712.0,15656,0.99355,155,62696,0.0317,1953
1024,0.08,med,6,0.25,EO,13712.0,15656,1.0,155,62696,0.0317,1953
1024,0.08,med,6,0.5,NC,32090.13,62696,1.0,155,62696,0.0317,1953
1024,0.08,med,6,0.5,RT,23493.33,31336,0.79355,155,62696,0.0317,1953
1024,0.08,med,6,0.5,EC,23493.33,31336,1.0,155,62696,0.0317,1953
1024,0.08,med,6,0.5,EO,23493.33,31336,1.0,155,62696,0.0317,1953
1024,0.08,med,6,0.75,NC,32090.13,62696,1.0,155,62696,0.0317,1953
1024,0.08,med,6,0.75,RT,29861.87,47016,0.92903,155,62696,0.0317,1953
1024,0.08,med,6,0.75,EC,29861.87,47016,1.0,155,62696,0.0317,1953
1024,0.08,med,6,0.75,EO,29861.87,47016,1.0,155,62696,0.0317,1953
1024,0.08,med,7,0.25,NC,37130.67,69832,1.0,158,69832,0.0335,2176
1024,0.08,med,7,0.25,RT,15932.27,17448,0.49367,158,69832,0.0335,2176
1024,0.08,med,7,0.25,EC,15932.27,17448,0.98734,158,69832,0.0335,2176
1024,0.08,med,7,0.25,EO,15932.27,17448,1.0,158,69832,0.0335,2176
1024,0.08,med,7,0.5,NC,37130.67,69832,1.0,158,69832,0.0335,2176
1024,0.08,med,7,0.5,RT,27229.33,34888,0.6962,158,69832,0.0335,2176
1024,0.08,med,7,0.5,EC,27229.33,34888,1.0,158,69832,0.0335,2176
1024,0.08,med,7,0.5,EO,27229.33,34888,1.0,158,69832,0.0335,2176
1024,0.08,med,7,0.75,NC,37130.67,69832,1.0,158,69832,0.0335,2176
1024,0.08,med,7,0.75,RT,34152.0,52360,0.91139,158,69832,0.0335,2176
1024,0.08,med,7,0.75,EC,34152.0,52360,1.0,158,69832,0.0335,2176
1024,0.08,med,7,0.75,EO,34152.0,52360,1.0,158,69832,0.0335,2176
1024,0.08,high,0,0.25,NC,30562.13,60712,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.25,RT,13336.53,15176,0.45865,133,60712,0.027,1891
1024,0.08,high,0,0.25,EC,13336.53,15176,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.25,EO,13336.53,15176,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.5,NC,30562.13,60712,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.5,RT,22998.93,30344,0.68421,133,60712,0.027,1891
1024,0.08,high,0,0.5,EC,22998.93,30344,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.5,EO,22998.93,30344,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.75,NC,30562.13,60712,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.75,RT,28614.4,45512,0.93985,133,60712,0.027,1891
1024,0.08,high,0,0.75,EC,28614.4,45512,1.0,133,60712,0.027,1891
1024,0.08,high,0,0.75,EO,28614.4,45512,1.0,133,60712,0.027,1891
1024,0.08,high,1,0.25,NC,32344.53,59016,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.25,RT,12736.53,14728,0.43713,167,59016,0.0359,1838
1024,0.08,high,1,0.25,EC,12736.53,14728,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.25,EO,12736.53,14728,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.5,NC,32344.53,59016,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.5,RT,22694.93,29480,0.65868,167,59016,0.0359,1838
1024,0.08,high,1,0.5,EC,22694.93,29480,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.5,EO,22694.93,29480,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.75,NC,32344.53,59016,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.75,RT,29864.53,44232,0.85629,167,59016,0.0359,1838
1024,0.08,high,1,0.75,EC,29864.53,44232,1.0,167,59016,0.0359,1838
1024,0.08,high,1,0.75,EO,29864.53,44232,1.0,167,59016,0.0359,1838
1024,0.08,high,2,0.25,NC,29176.0,58440,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.25,RT,12690.13,14600,0.4878,164,58440,0.0291,1820
1024,0.08,high,2,0.25,EC,12690.13,14600,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.25,EO,12690.13,14600,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.5,NC,29176.0,58440,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.5,RT,21425.07,29192,0.79878,164,58440,0.0291,1820
1024,0.08,high,2,0.5,EC,21425.07,29192,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.5,EO,21425.07,29192,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.75,NC,29176.0,58440,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.75,RT,26929.6,43816,0.90244,164,58440,0.0291,1820
1024,0.08,high,2,0.75,EC,26929.6,43816,1.0,164,58440,0.0291,1820
1024,0.08,high,2,0.75,EO,26929.6,43816,1.0,164,58440,0.0291,1820
1024,0.08,high,3,0.25,NC,28309.87,55240,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.25,RT,12011.73,13800,0.44025,159,55240,0.0297,1720
1024,0.08,high,3,0.25,EC,12011.73,13800,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.25,EO,12011.73,13800,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.5,NC,28309.87,55240,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.5,RT,20861.87,27592,0.72956,159,55240,0.0297,1720
1024,0.08,high,3,0.5,EC,20861.87,27592,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.5,EO,20861.87,27592,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.75,NC,28309.87,55240,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.75,RT,26632.0,41416,0.93082,159,55240,0.0297,1720
1024,0.08,high,3,0.75,EC,26632.0,41416,1.0,159,55240,0.0297,1720
1024,0.08,high,3,0.75,EO,26632.0,41416,1.0,159,55240,0.0297,1720
1024,0.08,high,4,0.25,NC,30963.73,61928,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.25,RT,13299.2,15464,0.4183,153,61928,0.0311,1929
1024,0.08,high,4,0.25,EC,13299.2,15464,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.25,EO,13299.2,15464,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.5,NC,30963.73,61928,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.5,RT,22978.67,30952,0.75817,153,61928,0.0311,1929
1024,0.08,high,4,0.5,EC,22978.67,30952,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.5,EO,22978.67,30952,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.75,NC,30963.73,61928,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.75,RT,29026.13,46440,0.91503,153,61928,0.0311,1929
1024,0.08,high,4,0.75,EC,29026.13,46440,1.0,153,61928,0.0311,1929
1024,0.08,high,4,0.75,EO,29026.13,46440,1.0,153,61928,0.0311,1929
1024,0.08,high,5,0.25,NC,29601.07,58184,1.0,158,58184,0.0315,1812
1024,0.08,high,5,0.25,RT,13254.93,14536,0.5443,158,58184,0.0315,1812
1024,0.08,high,5,0.25,EC,13254.93,14536,1.0,158,58184,0.0315,1812
1024,0.08,high,5,0.25,EO,13254.93,14536,1.0,158,58184,0.0315,1812
1024,0.08,high,5,0.5,NC,29601.07,58184,1.0,158,58184,0.0315,1812
1024,0.08,high,5,0.5,RT,22740.27,29064,0.72785,158,58184,0.0315,1812
1024,0.08,high,5,0.5,EC,22740.27,29064,1.0,158,58184,0.0315,1812
