M,B,Dmean,Wmean,wait_dist,rho,seed,policy,util,ceiling,residual_idle,throughput,p50,p99,nbursts
8,4,8,50,exponential,0.0,1,serial,0.21863,0.62594,0.40731,0.87450,20,88,453
8,4,8,50,exponential,0.0,1,cb,0.28731,0.28731,0.00000,1.14925,5,34,599
8,4,8,50,exponential,0.0,1,stepaware,0.28731,0.28731,0.00000,1.14925,5,34,599
8,4,8,50,exponential,0.0,2,serial,0.20300,0.54156,0.33856,0.81200,17,71,443
8,4,8,50,exponential,0.0,2,cb,0.24519,0.24519,0.00000,0.98075,5,34,549
8,4,8,50,exponential,0.0,2,stepaware,0.24513,0.24513,0.00000,0.98050,5,34,550
8,4,8,50,exponential,0.0,3,serial,0.20988,0.50619,0.29631,0.83950,15,104,471
8,4,8,50,exponential,0.0,3,cb,0.25819,0.25819,0.00000,1.03275,5,31,572
8,4,8,50,exponential,0.0,3,stepaware,0.25819,0.25819,0.00000,1.03275,5,31,572
8,4,8,50,exponential,0.0,4,serial,0.21925,0.61244,0.39319,0.87700,22,75,431
8,4,8,50,exponential,0.0,4,cb,0.27813,0.27813,0.00000,1.11250,5,39,572
8,4,8,50,exponential,0.0,4,stepaware,0.27813,0.27813,0.00000,1.11250,5,39,572
8,4,8,50,exponential,0.5,0,serial,0.21600,0.62513,0.40913,0.86400,17,89,500
8,4,8,50,exponential,0.5,0,cb,0.29825,0.29825,0.00000,1.19300,4,36,684
8,4,8,50,exponential,0.5,0,stepaware,0.29812,0.29812,0.00000,1.19250,4,36,684
8,4,8,50,exponential,0.5,1,serial,0.20750,0.50250,0.29500,0.83000,16,85,440
8,4,8,50,exponential,0.5,1,cb,0.24738,0.24738,0.00000,0.98950,5,32,537
8,4,8,50,exponential,0.5,1,stepaware,0.24738,0.24738,0.00000,0.98950,5,32,537
8,4,8,50,exponential,0.5,2,serial,0.23300,0.72588,0.49288,0.93200,24,87,506
8,4,8,50,exponential,0.5,2,cb,0.33406,0.33406,0.00000,1.33625,5,31,728
8,4,8,50,exponential,0.5,2,stepaware,0.33444,0.33444,0.00000,1.33775,5,31,729
8,4,8,50,exponential,0.5,3,serial,0.20369,0.54144,0.33775,0.81475,15,84,443
8,4,8,50,exponential,0.5,3,cb,0.25025,0.25025,0.00000,1.00100,4,34,550
8,4,8,50,exponential,0.5,3,stepaware,0.25025,0.25025,0.00000,1.00100,4,34,550
8,4,8,50,exponential,0.5,4,serial,0.22525,0.65769,0.43244,0.90100,21,83,462
8,4,8,50,exponential,0.5,4,cb,0.30131,0.30131,0.00000,1.20525,5,38,617
8,4,8,50,exponential,0.5,4,stepaware,0.30131,0.30131,0.00000,1.20525,5,38,617
8,4,8,50,exponential,0.9,0,serial,0.23019,0.70206,0.47188,0.92075,26,88,457
8,4,8,50,exponential,0.9,0,cb,0.31525,0.31525,0.00000,1.26100,5,35,641
8,4,8,50,exponential,0.9,0,stepaware,0.31525,0.31525,0.00000,1.26100,5,35,641
8,4,8,50,exponential,0.9,1,serial,0.22356,0.66106,0.43750,0.89425,22,88,458
8,4,8,50,exponential,0.9,1,cb,0.30650,0.30650,0.00000,1.22600,5,35,628
8,4,8,50,exponential,0.9,1,stepaware,0.30650,0.30650,0.00000,1.22600,5,35,628
8,4,8,50,exponential,0.9,2,serial,0.24831,0.91844,0.67013,0.99325,37,100,505
8,4,8,50,exponential,0.9,2,cb,0.50381,0.50381,0.00000,2.01525,5,36,1053
8,4,8,50,exponential,0.9,2,stepaware,0.50294,0.50294,0.00000,2.01175,5,36,1052
8,4,8,50,exponential,0.9,3,serial,0.15488,0.30469,0.14981,0.61950,10,66,324
8,4,8,50,exponential,0.9,3,cb,0.17031,0.17031,0.00000,0.68125,4,40,349
8,4,8,50,exponential,0.9,3,stepaware,0.17031,0.17031,0.00000,0.68125,4,40,349
8,4,8,50,exponential,0.9,4,serial,0.17137,0.32612,0.15475,0.68550,11,53,375
8,4,8,50,exponential,0.9,4,cb,0.18438,0.18438,0.00000,0.73750,5,29,405
8,4,8,50,exponential,0.9,4,stepaware,0.18438,0.18438,0.00000,0.73750,5,29,405
8,4,8,50,lognormal-heavytail,0.0,0,serial,0.20750,0.61000,0.40250,0.83000,22,72,434
8,4,8,50,lognormal-heavytail,0.0,0,cb,0.28025,0.28025,0.00000,1.12100,5,34,595
8,4,8,50,lognormal-heavytail,0.0,0,stepaware,0.28025,0.28025,0.00000,1.12100,5,34,595
8,4,8,50,lognormal-heavytail,0.0,1,serial,0.19881,0.54375,0.34494,0.79525,16,111,442
8,4,8,50,lognormal-heavytail,0.0,1,cb,0.25262,0.25262,0.00000,1.01050,5,34,560
8,4,8,50,lognormal-heavytail,0.0,1,stepaware,0.25262,0.25262,0.00000,1.01050,5,34,560
8,4,8,50,lognormal-heavytail,0.0,2,serial,0.22569,0.64687,0.42119,0.90275,21,84,443
8,4,8,50,lognormal-heavytail,0.0,2,cb,0.30788,0.30788,0.00000,1.23150,6,42,602
8,4,8,50,lognormal-heavytail,0.0,2,stepaware,0.30788,0.30788,0.00000,1.23150,6,42,602
8,4,8,50,lognormal-heavytail,0.0,3,serial,0.21475,0.54688,0.33213,0.85900,19,64,426
8,4,8,50,lognormal-heavytail,0.0,3,cb,0.26288,0.26288,0.00000,1.05150,6,35,528
8,4,8,50,lognormal-heavytail,0.0,3,stepaware,0.26288,0.26288,0.00000,1.05150,6,35,528
8,4,8,50,lognormal-heavytail,0.0,4,serial,0.21906,0.59413,0.37506,0.87625,18,93,445
8,4,8,50,lognormal-heavytail,0.0,4,cb,0.28875,0.28875,0.00000,1.15500,5,36,583
8,4,8,50,lognormal-heavytail,0.0,4,stepaware,0.28875,0.28875,0.00000,1.15500,5,36,583
8,4,8,50,lognormal-heavytail,0.5,0,serial,0.19944,0.47437,0.27494,0.79775,17,81,395
8,4,8,50,lognormal-heavytail,0.5,0,cb,0.23050,0.23050,0.00000,0.92200,5,36,473
8,4,8,50,lognormal-heavytail,0.5,0,stepaware,0.23050,0.23050,0.00000,0.92200,5,36,473
8,4,8,50,lognormal-heavytail,0.5,1,serial,0.21175,0.55725,0.34550,0.84700,18,77,432
8,4,8,50,lognormal-heavytail,0.5,1,cb,0.27769,0.27769,0.00000,1.11075,5,38,541
8,4,8,50,lognormal-heavytail,0.5,1,stepaware,0.27769,0.27769,0.00000,1.11075,5,38,541
8,4,8,50,lognormal-heavytail,0.5,2,serial,0.21044,0.56694,0.35650,0.84175,19,69,447
8,4,8,50,lognormal-heavytail,0.5,2,cb,0.25819,0.25819,0.00000,1.03275,5,36,556
8,4,8,50,lognormal-heavytail,0.5,2,stepaware,0.25819,0.25819,0.00000,1.03275,5,36,556
8,4,8,50,lognormal-heavytail,0.5,3,serial,0.21956,0.59900,0.37944,0.87825,21,101,421
8,4,8,50,lognormal-heavytail,0.5,3,cb,0.28656,0.28656,0.00000,1.14625,5,41,561
8,4,8,50,lognormal-heavytail,0.5,3,stepaware,0.28656,0.28656,0.00000,1.14625,5,41,561
8,4,8,50,lognormal-heavytail,0.5,4,serial,0.23031,0.74156,0.51125,0.92125,25,92,478
8,4,8,50,lognormal-heavytail,0.5,4,cb,0.34863,0.34863,0.00000,1.39450,5,36,723
8,4,8,50,lognormal-heavytail,0.5,4,stepaware,0.34875,0.34875,0.00000,1.39500,5,36,724
8,4,8,50,lognormal-heavytail,0.9,0,serial,0.20444,0.46387,0.25944,0.81775,15,56,425
8,4,8,50,lognormal-heavytail,0.9,0,cb,0.23700,0.23700,0.00000,0.94800,5,37,505
8,4,8,50,lognormal-heavytail,0.9,0,stepaware,0.23700,0.23700,0.00000,0.94800,5,37,505
8,4,8,50,lognormal-heavytail,0.9,1,serial,0.19300,0.47325,0.28025,0.77200,15,86,429
8,4,8,50,lognormal-heavytail,0.9,1,cb,0.23919,0.23919,0.00000,0.95675,5,33,517
8,4,8,50,lognormal-heavytail,0.9,1,stepaware,0.23919,0.23919,0.00000,0.95675,5,33,517
8,4,8,50,lognormal-heavytail,0.9,2,serial,0.24050,0.80969,0.56919,0.96200,27,110,527
8,4,8,50,lognormal-heavytail,0.9,2,cb,0.40606,0.40606,0.00000,1.62425,5,36,851
8,4,8,50,lognormal-heavytail,0.9,2,stepaware,0.40625,0.40625,0.00000,1.62500,5,36,852
8,4,8,50,lognormal-heavytail,0.9,3,serial,0.23794,0.77044,0.53250,0.95175,29,73,477
8,4,8,50,lognormal-heavytail,0.9,3,cb,0.35569,0.35569,0.00000,1.42275,6,35,702
8,4,8,50,lognormal-heavytail,0.9,3,stepaware,0.35606,0.35606,0.00000,1.42425,6,35,703
8,4,8,50,lognormal-heavytail,0.9,4,serial,0.24325,0.80950,0.56625,0.97300,29,99,475
8,4,8,50,lognormal-heavytail,0.9,4,cb,0.38619,0.38619,0.00000,1.54475,6,43,767
8,4,8,50,lognormal-heavytail,0.9,4,stepaware,0.38644,0.38644,0.00000,1.54575,5,43,768
8,4,8,200,exponential,0.0,0,serial,0.06050,0.07131,0.01081,0.24200,6,29,146
8,4,8,200,exponential,0.0,0,cb,0.06050,0.06050,0.00000,0.24200,5,27,146
8,4,8,200,exponential,0.0,0,stepaware,0.06050,0.06050,0.00000,0.24200,5,27,146
8,4,8,200,exponential,0.0,1,serial,0.07844,0.11531,0.03688,0.31375,7,58,156
8,4,8,200,exponential,0.0,1,cb,0.07875,0.07875,0.00000,0.31500,5,42,159
8,4,8,200,exponential,0.0,1,stepaware,0.07875,0.07875,0.00000,0.31500,5,42,159
8,4,8,200,exponential,0.0,2,serial,0.07256,0.09781,0.02525,0.29025,7,50,155
8,4,8,200,exponential,0.0,2,cb,0.07356,0.07356,0.00000,0.29425,5,34,156
8,4,8,200,exponential,0.0,2,stepaware,0.07356,0.07356,0.00000,0.29425,5,34,156
8,4,8,200,exponential,0.0,3,serial,0.07406,0.12562,0.05156,0.29625,8,69,164
8,4,8,200,exponential,0.0,3,cb,0.07569,0.07569,0.00000,0.30275,5,31,170
8,4,8,200,exponential,0.0,3,stepaware,0.07569,0.07569,0.00000,0.30275,5,31,170
8,4,8,200,exponential,0.0,4,serial,0.07194,0.09137,0.01944,0.28775,7,33,154
8,4,8,200,exponential,0.0,4,cb,0.07431,0.07431,0.00000,0.29725,5,29,158
8,4,8,200,exponential,0.0,4,stepaware,0.07431,0.07431,0.00000,0.29725,5,29,158
8,4,8,200,exponential,0.5,0,serial,0.05200,0.06225,0.01025,0.20800,5,37,112
8,4,8,200,exponential,0.5,0,cb,0.05200,0.05200,0.00000,0.20800,5,37,112
8,4,8,200,exponential,0.5,0,stepaware,0.05200,0.05200,0.00000,0.20800,5,37,112
8,4,8,200,exponential,0.5,1,serial,0.10656,0.16781,0.06125,0.42625,8,43,217
8,4,8,200,exponential,0.5,1,cb,0.11075,0.11075,0.00000,0.44300,6,30,224
8,4,8,200,exponential,0.5,1,stepaware,0.11075,0.11075,0.00000,0.44300,6,30,224
8,4,8,200,exponential,0.5,2,serial,0.08156,0.10812,0.02656,0.32625,6,36,194
8,4,8,200,exponential,0.5,2,cb,0.08238,0.08238,0.00000,0.32950,4,28,196
8,4,8,200,exponential,0.5,2,stepaware,0.08238,0.08238,0.00000,0.32950,4,28,196
8,4,8,200,exponential,0.5,3,serial,0.07812,0.11081,0.03269,0.31250,5,61,190
8,4,8,200,exponential,0.5,3,cb,0.07863,0.07863,0.00000,0.31450,3,37,192
8,4,8,200,exponential,0.5,3,stepaware,0.07863,0.07863,0.00000,0.31450,3,37,192
8,4,8,200,exponential,0.5,4,serial,0.08063,0.13006,0.04944,0.32250,6,45,199
8,4,8,200,exponential,0.5,4,cb,0.08256,0.08256,0.00000,0.33025,3,29,205
8,4,8,200,exponential,0.5,4,stepaware,0.08256,0.08256,0.00000,0.33025,3,29,205
8,4,8,200,exponential,0.9,0,serial,0.04744,0.05381,0.00637,0.18975,7,35,92
8,4,8,200,exponential,0.9,0,cb,0.04744,0.04744,0.00000,0.18975,7,28,92
8,4,8,200,exponential,0.9,0,stepaware,0.04744,0.04744,0.00000,0.18975,7,28,92
8,4,8,200,exponential,0.9,1,serial,0.06694,0.09594,0.02900,0.26775,6,43,146
8,4,8,200,exponential,0.9,1,cb,0.06888,0.06888,0.00000,0.27550,5,32,150
8,4,8,200,exponential,0.9,1,stepaware,0.06888,0.06888,0.00000,0.27550,5,32,150
8,4,8,200,exponential,0.9,2,serial,0.07050,0.08662,0.01613,0.28200,5,36,177
8,4,8,200,exponential,0.9,2,cb,0.07194,0.07194,0.00000,0.28775,4,32,179
8,4,8,200,exponential,0.9,2,stepaware,0.07194,0.07194,0.00000,0.28775,4,32,179
8,4,8,200,exponential,0.9,3,serial,0.09525,0.13219,0.03694,0.38100,7,37,213
8,4,8,200,exponential,0.9,3,cb,0.09688,0.09688,0.00000,0.38750,4,31,217
8,4,8,200,exponential,0.9,3,stepaware,0.09688,0.09688,0.00000,0.38750,4,31,217
8,4,8,200,exponential,0.9,4,serial,0.14231,0.25712,0.11481,0.56925,12,52,288
8,4,8,200,exponential,0.9,4,cb,0.15250,0.15250,0.00000,0.61000,5,35,303
8,4,8,200,exponential,0.9,4,stepaware,0.15250,0.15250,0.00000,0.61000,5,35,303
8,4,8,200,lognormal-heavytail,0.0,0,serial,0.07956,0.11381,0.03425,0.31825,7,52,174
8,4,8,200,lognormal-heavytail,0.0,0,cb,0.08125,0.08125,0.00000,0.32500,5,33,178
8,4,8,200,lognormal-heavytail,0.0,0,stepaware,0.08125,0.08125,0.00000,0.32500,5,33,178
8,4,8,200,lognormal-heavytail,0.0,1,serial,0.08394,0.12962,0.04569,0.33575,10,49,157
8,4,8,200,lognormal-heavytail,0.0,1,cb,0.08550,0.08550,0.00000,0.34200,6,45,162
8,4,8,200,lognormal-heavytail,0.0,1,stepaware,0.08550,0.08550,0.00000,0.34200,6,45,162
8,4,8,200,lognormal-heavytail,0.0,2,serial,0.08231,0.11338,0.03106,0.32925,8,37,175
8,4,8,200,lognormal-heavytail,0.0,2,cb,0.08238,0.08238,0.00000,0.32950,5,34,175
8,4,8,200,lognormal-heavytail,0.0,2,stepaware,0.08238,0.08238,0.00000,0.32950,5,34,175
8,4,8,200,lognormal-heavytail,0.0,3,serial,0.07812,0.10700,0.02887,0.31250,7,51,166
8,4,8,200,lognormal-heavytail,0.0,3,cb,0.08069,0.08069,0.00000,0.32275,5,42,169
8,4,8,200,lognormal-heavytail,0.0,3,stepaware,0.08069,0.08069,0.00000,0.32275,5,42,169
8,4,8,200,lognormal-heavytail,0.0,4,serial,0.07187,0.09638,0.02450,0.28750,7,41,169
8,4,8,200,lognormal-heavytail,0.0,4,cb,0.07187,0.07187,0.00000,0.28750,5,31,169
8,4,8,200,lognormal-heavytail,0.0,4,stepaware,0.07187,0.07187,0.00000,0.28750,5,31,169
8,4,8,200,lognormal-heavytail,0.5,0,serial,0.09869,0.15875,0.06006,0.39475,9,57,191
8,4,8,200,lognormal-heavytail,0.5,0,cb,0.10369,0.10369,0.00000,0.41475,6,47,198
8,4,8,200,lognormal-heavytail,0.5,0,stepaware,0.10369,0.10369,0.00000,0.41475,6,47,198
8,4,8,200,lognormal-heavytail,0.5,1,serial,0.03762,0.04231,0.00469,0.15050,5,59,81
8,4,8,200,lognormal-heavytail,0.5,1,cb,0.03762,0.03762,0.00000,0.15050,5,59,81
8,4,8,200,lognormal-heavytail,0.5,1,stepaware,0.03762,0.03762,0.00000,0.15050,5,59,81
8,4,8,200,lognormal-heavytail,0.5,2,serial,0.10487,0.14463,0.03975,0.41950,8,44,220
8,4,8,200,lognormal-heavytail,0.5,2,cb,0.10675,0.10675,0.00000,0.42700,5,35,226
8,4,8,200,lognormal-heavytail,0.5,2,stepaware,0.10675,0.10675,0.00000,0.42700,5,35,226
8,4,8,200,lognormal-heavytail,0.5,3,serial,0.12519,0.21050,0.08531,0.50075,9,54,257
8,4,8,200,lognormal-heavytail,0.5,3,cb,0.13456,0.13456,0.00000,0.53825,6,33,275
8,4,8,200,lognormal-heavytail,0.5,3,stepaware,0.13456,0.13456,0.00000,0.53825,6,33,275
8,4,8,200,lognormal-heavytail,0.5,4,serial,0.07769,0.10731,0.02962,0.31075,9,48,135
8,4,8,200,lognormal-heavytail,0.5,4,cb,0.07888,0.07888,0.00000,0.31550,6,35,136
8,4,8,200,lognormal-heavytail,0.5,4,stepaware,0.07888,0.07888,0.00000,0.31550,6,35,136
8,4,8,200,lognormal-heavytail,0.9,0,serial,0.10544,0.15394,0.04850,0.42175,8,39,226
8,4,8,200,lognormal-heavytail,0.9,0,cb,0.10656,0.10656,0.00000,0.42625,5,34,230
8,4,8,200,lognormal-heavytail,0.9,0,stepaware,0.10656,0.10656,0.00000,0.42625,5,34,230
8,4,8,200,lognormal-heavytail,0.9,1,serial,0.04756,0.05906,0.01150,0.19025,9,46,86
8,4,8,200,lognormal-heavytail,0.9,1,cb,0.04756,0.04756,0.00000,0.19025,7,35,86
8,4,8,200,lognormal-heavytail,0.9,1,stepaware,0.04756,0.04756,0.00000,0.19025,7,35,86
8,4,8,200,lognormal-heavytail,0.9,2,serial,0.08063,0.10237,0.02175,0.32250,8,47,151
8,4,8,200,lognormal-heavytail,0.9,2,cb,0.08163,0.08163,0.00000,0.32650,7,30,153
8,4,8,200,lognormal-heavytail,0.9,2,stepaware,0.08163,0.08163,0.00000,0.32650,7,30,153
8,4,8,200,lognormal-heavytail,0.9,3,serial,0.08388,0.12550,0.04162,0.33550,8,51,176
8,4,8,200,lognormal-heavytail,0.9,3,cb,0.08488,0.08488,0.00000,0.33950,6,36,179
8,4,8,200,lognormal-heavytail,0.9,3,stepaware,0.08488,0.08488,0.00000,0.33950,6,36,179
8,4,8,200,lognormal-heavytail,0.9,4,serial,0.17875,0.40169,0.22294,0.71500,12,67,402
8,4,8,200,lognormal-heavytail,0.9,4,cb,0.20037,0.20037,0.00000,0.80150,5,35,455
8,4,8,200,lognormal-heavytail,0.9,4,stepaware,0.20037,0.20037,0.00000,0.80150,5,35,455
8,4,32,50,exponential,0.0,0,serial,0.24956,0.98862,0.73906,0.99825,161,413,138
8,4,32,50,exponential,0.0,0,cb,0.76663,0.76663,0.00000,3.06650,25,142,401
8,4,32,50,exponential,0.0,0,stepaware,0.76600,0.76600,0.00000,3.06400,24,154,400
8,4,32,50,exponential,0.0,1,serial,0.24988,0.99594,0.74606,0.99950,218,457,121
8,4,32,50,exponential,0.0,1,cb,0.81175,0.81175,0.00000,3.24700,27,158,399
8,4,32,50,exponential,0.0,1,stepaware,0.80012,0.80012,0.00000,3.20050,27,157,395
8,4,32,50,exponential,0.0,2,serial,0.24994,0.99062,0.74069,0.99975,193,590,120
8,4,32,50,exponential,0.0,2,cb,0.73550,0.73550,0.00000,2.94200,24,157,390
8,4,32,50,exponential,0.0,2,stepaware,0.73100,0.73100,0.00000,2.92400,23,163,385
8,4,32,50,exponential,0.0,3,serial,0.24944,0.99200,0.74256,0.99775,207,411,119
8,4,32,50,exponential,0.0,3,cb,0.75506,0.75506,0.00000,3.02025,27,149,374
8,4,32,50,exponential,0.0,3,stepaware,0.76219,0.76219,0.00000,3.04875,25,149,379
8,4,32,50,exponential,0.0,4,serial,0.24969,0.98513,0.73544,0.99875,167,401,143
8,4,32,50,exponential,0.0,4,cb,0.72144,0.72144,0.00000,2.88575,24,136,376
8,4,32,50,exponential,0.0,4,stepaware,0.72119,0.72119,0.00000,2.88475,22,136,380
8,4,32,50,exponential,0.5,0,serial,0.24994,0.99613,0.74619,0.99975,215,468,116
8,4,32,50,exponential,0.5,0,cb,0.75387,0.75387,0.00000,3.01550,26,146,374
8,4,32,50,exponential,0.5,0,stepaware,0.75394,0.75394,0.00000,3.01575,25,146,374
8,4,32,50,exponential,0.5,1,serial,0.24925,0.99475,0.74550,0.99700,172,414,130
8,4,32,50,exponential,0.5,1,cb,0.81375,0.81375,0.00000,3.25500,29,154,423
8,4,32,50,exponential,0.5,1,stepaware,0.81412,0.81412,0.00000,3.25650,25,143,425
8,4,32,50,exponential,0.5,2,serial,0.24981,0.99219,0.74238,0.99925,149,333,151
8,4,32,50,exponential,0.5,2,cb,0.82500,0.82500,0.00000,3.30000,24,157,438
8,4,32,50,exponential,0.5,2,stepaware,0.83019,0.83019,0.00000,3.32075,24,161,434
8,4,32,50,exponential,0.5,3,serial,0.24863,0.98106,0.73244,0.99450,167,329,148
8,4,32,50,exponential,0.5,3,cb,0.74406,0.74406,0.00000,2.97625,23,148,411
8,4,32,50,exponential,0.5,3,stepaware,0.74594,0.74594,0.00000,2.98375,22,151,412
8,4,32,50,exponential,0.5,4,serial,0.24963,0.99106,0.74144,0.99850,218,619,106
8,4,32,50,exponential,0.5,4,cb,0.73956,0.73956,0.00000,2.95825,25,169,364
8,4,32,50,exponential,0.5,4,stepaware,0.73981,0.73981,0.00000,2.95925,24,165,364
8,4,32,50,exponential,0.9,0,serial,0.25000,0.99319,0.74319,1.00000,186,382,133
8,4,32,50,exponential,0.9,0,cb,0.77625,0.77625,0.00000,3.10500,26,152,399
8,4,32,50,exponential,0.9,0,stepaware,0.77325,0.77325,0.00000,3.09300,24,162,399
8,4,32,50,exponential,0.9,1,serial,0.25000,0.99838,0.74838,1.00000,222,511,114
8,4,32,50,exponential,0.9,1,cb,0.89950,0.89950,0.00000,3.59800,32,158,434
8,4,32,50,exponential,0.9,1,stepaware,0.91494,0.91494,0.00000,3.65975,28,168,439
8,4,32,50,exponential,0.9,2,serial,0.24925,0.96850,0.71925,0.99700,167,402,122
8,4,32,50,exponential,0.9,2,cb,0.58519,0.58519,0.00000,2.34075,24,167,294
8,4,32,50,exponential,0.9,2,stepaware,0.58494,0.58494,0.00000,2.33975,23,167,294
8,4,32,50,exponential,0.9,3,serial,0.25000,0.99613,0.74613,1.00000,268,609,101
8,4,32,50,exponential,0.9,3,cb,0.96744,0.96744,0.00000,3.86975,40,176,461
8,4,32,50,exponential,0.9,3,stepaware,0.97750,0.97750,0.00000,3.91000,33,292,467
8,4,32,50,exponential,0.9,4,serial,0.24975,0.99413,0.74438,0.99900,225,470,116
8,4,32,50,exponential,0.9,4,cb,0.84537,0.84537,0.00000,3.38150,28,152,411
8,4,32,50,exponential,0.9,4,stepaware,0.84375,0.84375,0.00000,3.37500,27,157,410
8,4,32,50,lognormal-heavytail,0.0,0,serial,0.24963,0.99369,0.74406,0.99850,252,433,106
8,4,32,50,lognormal-heavytail,0.0,0,cb,0.80637,0.80637,0.00000,3.22550,27,159,394
8,4,32,50,lognormal-heavytail,0.0,0,stepaware,0.79556,0.79556,0.00000,3.18225,27,166,387
8,4,32,50,lognormal-heavytail,0.0,1,serial,0.24906,0.99044,0.74138,0.99625,198,496,123
8,4,32,50,lognormal-heavytail,0.0,1,cb,0.77712,0.77712,0.00000,3.10850,29,148,372
8,4,32,50,lognormal-heavytail,0.0,1,stepaware,0.77869,0.77869,0.00000,3.11475,28,151,376
8,4,32,50,lognormal-heavytail,0.0,2,serial,0.24825,0.95100,0.70275,0.99300,110,458,142
8,4,32,50,lognormal-heavytail,0.0,2,cb,0.65250,0.65250,0.00000,2.61000,21,139,348
8,4,32,50,lognormal-heavytail,0.0,2,stepaware,0.64844,0.64844,0.00000,2.59375,21,138,345
8,4,32,50,lognormal-heavytail,0.0,3,serial,0.24969,0.99162,0.74194,0.99875,190,369,131
8,4,32,50,lognormal-heavytail,0.0,3,cb,0.78063,0.78063,0.00000,3.12250,27,138,412
8,4,32,50,lognormal-heavytail,0.0,3,stepaware,0.79006,0.79006,0.00000,3.16025,26,148,417
8,4,32,50,lognormal-heavytail,0.0,4,serial,0.24938,0.98950,0.74013,0.99750,194,375,118
8,4,32,50,lognormal-heavytail,0.0,4,cb,0.70962,0.70962,0.00000,2.83850,23,138,371
8,4,32,50,lognormal-heavytail,0.0,4,stepaware,0.71213,0.71213,0.00000,2.84850,21,144,375
8,4,32,50,lognormal-heavytail,0.5,0,serial,0.24919,0.95462,0.70544,0.99675,150,401,140
8,4,32,50,lognormal-heavytail,0.5,0,cb,0.67388,0.67388,0.00000,2.69550,24,145,360
8,4,32,50,lognormal-heavytail,0.5,0,stepaware,0.67912,0.67912,0.00000,2.71650,21,174,363
8,4,32,50,lognormal-heavytail,0.5,1,serial,0.24956,0.99356,0.74400,0.99825,179,476,136
8,4,32,50,lognormal-heavytail,0.5,1,cb,0.84169,0.84169,0.00000,3.36675,25,175,448
8,4,32,50,lognormal-heavytail,0.5,1,stepaware,0.84325,0.84325,0.00000,3.37300,23,185,450
8,4,32,50,lognormal-heavytail,0.5,2,serial,0.24894,0.99231,0.74338,0.99575,198,368,128
8,4,32,50,lognormal-heavytail,0.5,2,cb,0.76638,0.76638,0.00000,3.06550,25,139,407
8,4,32,50,lognormal-heavytail,0.5,2,stepaware,0.77619,0.77619,0.00000,3.10475,23,141,407
8,4,32,50,lognormal-heavytail,0.5,3,serial,0.25000,0.99106,0.74106,1.00000,185,620,122
8,4,32,50,lognormal-heavytail,0.5,3,cb,0.76650,0.76650,0.00000,3.06600,24,142,403
8,4,32,50,lognormal-heavytail,0.5,3,stepaware,0.77387,0.77387,0.00000,3.09550,24,142,409
8,4,32,50,lognormal-heavytail,0.5,4,serial,0.24956,0.99338,0.74381,0.99825,201,321,139
8,4,32,50,lognormal-heavytail,0.5,4,cb,0.86325,0.86325,0.00000,3.45300,30,155,459
8,4,32,50,lognormal-heavytail,0.5,4,stepaware,0.87569,0.87569,0.00000,3.50275,27,180,468
8,4,32,50,lognormal-heavytail,0.9,0,serial,0.24981,0.99144,0.74162,0.99925,210,465,115
8,4,32,50,lognormal-heavytail,0.9,0,cb,0.65881,0.65881,0.00000,2.63525,24,159,334
8,4,32,50,lognormal-heavytail,0.9,0,stepaware,0.65669,0.65669,0.00000,2.62675,24,159,332
8,4,32,50,lognormal-heavytail,0.9,1,serial,0.24981,0.98969,0.73988,0.99925,161,526,132
8,4,32,50,lognormal-heavytail,0.9,1,cb,0.72225,0.72225,0.00000,2.88900,26,143,367
8,4,32,50,lognormal-heavytail,0.9,1,stepaware,0.72875,0.72875,0.00000,2.91500,26,143,372
8,4,32,50,lognormal-heavytail,0.9,2,serial,0.25000,0.99144,0.74144,1.00000,197,469,119
8,4,32,50,lognormal-heavytail,0.9,2,cb,0.73094,0.73094,0.00000,2.92375,24,162,380
8,4,32,50,lognormal-heavytail,0.9,2,stepaware,0.73231,0.73231,0.00000,2.92925,24,151,380
8,4,32,50,lognormal-heavytail,0.9,3,serial,0.24950,0.96162,0.71212,0.99800,187,521,119
8,4,32,50,lognormal-heavytail,0.9,3,cb,0.61200,0.61200,0.00000,2.44800,24,174,296
8,4,32,50,lognormal-heavytail,0.9,3,stepaware,0.61838,0.61838,0.00000,2.47350,23,174,300
8,4,32,50,lognormal-heavytail,0.9,4,serial,0.24731,0.92625,0.67894,0.98925,141,330,139
8,4,32,50,lognormal-heavytail,0.9,4,cb,0.54169,0.54169,0.00000,2.16675,22,144,295
8,4,32,50,lognormal-heavytail,0.9,4,stepaware,0.54187,0.54187,0.00000,2.16750,22,144,295
8,4,32,200,exponential,0.0,0,serial,0.23400,0.72562,0.49162,0.93600,114,393,108
8,4,32,200,exponential,0.0,0,cb,0.31294,0.31294,0.00000,1.25175,27,136,150
8,4,32,200,exponential,0.0,0,stepaware,0.31275,0.31275,0.00000,1.25100,27,136,150
8,4,32,200,exponential,0.0,1,serial,0.21100,0.66956,0.45856,0.84400,75,438,103
8,4,32,200,exponential,0.0,1,cb,0.30894,0.30894,0.00000,1.23575,21,202,148
8,4,32,200,exponential,0.0,1,stepaware,0.30894,0.30894,0.00000,1.23575,21,202,148
8,4,32,200,exponential,0.0,2,serial,0.21319,0.56131,0.34813,0.85275,83,341,110
8,4,32,200,exponential,0.0,2,cb,0.24588,0.24588,0.00000,0.98350,16,160,143
