f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.1,uniform_heavy,0.5,0.25,0.5,smart,0.3,0,2500,1.25,1.3551,-0.1051,-8.406,1232,514,718,1268,0.0976,0.4172,0
0.1,uniform_heavy,0.5,0.25,0.5,smart,0.3,1,2500,1.25,1.3485,-0.0985,-7.879,1219,531,688,1281,0.094,0.4356,0
0.1,uniform_heavy,0.5,0.25,0.5,smart,0.3,2,2500,1.25,1.3637,-0.1137,-9.095,1287,523,764,1213,0.098,0.4064,0
0.1,uniform_heavy,0.5,0.25,0.5,smart,0.3,3,2500,1.25,1.3612,-0.1112,-8.895,1277,526,751,1223,0.0928,0.4119,0
0.1,uniform_heavy,0.5,0.25,0.5,smart,0.3,4,2500,1.25,1.3588,-0.1088,-8.703,1302,552,750,1198,0.1072,0.424,0
0.1,uniform_heavy,0.5,0.25,0.5,smart,0.3,5,2500,1.25,1.3591,-0.1091,-8.731,1274,533,741,1226,0.0996,0.4184,0
0.1,uniform_heavy,0.5,0.25,0.5,smart,0.3,6,2500,1.25,1.3553,-0.1053,-8.421,1301,565,736,1199,0.1092,0.4343,0
0.1,uniform_heavy,0.5,0.25,1.0,smart,0.3,0,2500,1.25,1.5277,-0.2777,-22.22,1264,481,783,1236,0.0876,0.3805,0
0.1,uniform_heavy,0.5,0.25,1.0,smart,0.3,1,2500,1.25,1.5044,-0.2544,-20.349,1216,490,726,1284,0.0868,0.403,0
0.1,uniform_heavy,0.5,0.25,1.0,smart,0.3,2,2500,1.25,1.4951,-0.2451,-19.609,1242,531,711,1258,0.1032,0.4275,0
0.1,uniform_heavy,0.5,0.25,1.0,smart,0.3,3,2500,1.25,1.5,-0.25,-20.002,1246,524,722,1254,0.1024,0.4205,0
0.1,uniform_heavy,0.5,0.25,1.0,smart,0.3,4,2500,1.25,1.4891,-0.2391,-19.131,1199,507,692,1301,0.1016,0.4229,0
0.1,uniform_heavy,0.5,0.25,1.0,smart,0.3,5,2500,1.25,1.5047,-0.2547,-20.378,1257,523,734,1243,0.0932,0.4161,0
0.1,uniform_heavy,0.5,0.25,1.0,smart,0.3,6,2500,1.25,1.489,-0.239,-19.122,1243,544,699,1257,0.0932,0.4377,0
0.1,uniform_heavy,0.5,0.25,2.0,smart,0.3,0,2500,1.25,1.8015,-0.5515,-44.119,1236,500,736,1264,0.1032,0.4045,0
0.1,uniform_heavy,0.5,0.25,2.0,smart,0.3,1,2500,1.25,1.7861,-0.5361,-42.887,1263,543,720,1237,0.1084,0.4299,0
0.1,uniform_heavy,0.5,0.25,2.0,smart,0.3,2,2500,1.25,1.7972,-0.5472,-43.774,1229,499,730,1271,0.1032,0.406,0
0.1,uniform_heavy,0.5,0.25,2.0,smart,0.3,3,2500,1.25,1.8021,-0.5521,-44.169,1218,483,735,1282,0.088,0.3966,0
0.1,uniform_heavy,0.5,0.25,2.0,smart,0.3,4,2500,1.25,1.792,-0.542,-43.361,1279,551,728,1221,0.0984,0.4308,0
0.1,uniform_heavy,0.5,0.25,2.0,smart,0.3,5,2500,1.25,1.7979,-0.5479,-43.834,1232,501,731,1268,0.1056,0.4067,0
0.1,uniform_heavy,0.5,0.25,2.0,smart,0.3,6,2500,1.25,1.8103,-0.5603,-44.824,1283,533,750,1217,0.0964,0.4154,0
0.1,uniform_heavy,0.5,0.5,0.5,smart,0.3,0,2500,1.5,1.5647,-0.0647,-4.31,1246,529,717,1254,0.0932,0.4246,0
0.1,uniform_heavy,0.5,0.5,0.5,smart,0.3,1,2500,1.5,1.5716,-0.0716,-4.776,1203,485,718,1297,0.1028,0.4032,0
0.1,uniform_heavy,0.5,0.5,0.5,smart,0.3,2,2500,1.5,1.5593,-0.0593,-3.955,1223,534,689,1277,0.1092,0.4366,0
0.1,uniform_heavy,0.5,0.5,0.5,smart,0.3,3,2500,1.5,1.5754,-0.0754,-5.029,1285,523,762,1215,0.1036,0.407,0
0.1,uniform_heavy,0.5,0.5,0.5,smart,0.3,4,2500,1.5,1.5791,-0.0791,-5.271,1239,485,754,1261,0.098,0.3914,0
0.1,uniform_heavy,0.5,0.5,0.5,smart,0.3,5,2500,1.5,1.5601,-0.0601,-4.007,1262,552,710,1238,0.1092,0.4374,0
0.1,uniform_heavy,0.5,0.5,0.5,smart,0.3,6,2500,1.5,1.5709,-0.0709,-4.726,1278,533,745,1222,0.0976,0.4171,0
0.1,uniform_heavy,0.5,0.5,1.0,smart,0.3,0,2500,1.5,1.7144,-0.2144,-14.294,1275,540,735,1225,0.0868,0.4235,0
0.1,uniform_heavy,0.5,0.5,1.0,smart,0.3,1,2500,1.5,1.7053,-0.2053,-13.684,1266,549,717,1234,0.0972,0.4336,0
0.1,uniform_heavy,0.5,0.5,1.0,smart,0.3,2,2500,1.5,1.7101,-0.2101,-14.004,1231,514,717,1269,0.1028,0.4175,0
0.1,uniform_heavy,0.5,0.5,1.0,smart,0.3,3,2500,1.5,1.7123,-0.2123,-14.156,1257,531,726,1243,0.0972,0.4224,0
0.1,uniform_heavy,0.5,0.5,1.0,smart,0.3,4,2500,1.5,1.7239,-0.2239,-14.928,1260,512,748,1240,0.1004,0.4063,0
0.1,uniform_heavy,0.5,0.5,1.0,smart,0.3,5,2500,1.5,1.7027,-0.2027,-13.516,1241,535,706,1259,0.1012,0.4311,0
0.1,uniform_heavy,0.5,0.5,1.0,smart,0.3,6,2500,1.5,1.7186,-0.2186,-14.573,1226,496,730,1274,0.102,0.4046,0
0.1,uniform_heavy,0.5,0.5,2.0,smart,0.3,0,2500,1.5,1.9985,-0.4985,-33.232,1244,524,720,1256,0.1004,0.4212,0
0.1,uniform_heavy,0.5,0.5,2.0,smart,0.3,1,2500,1.5,1.9801,-0.4801,-32.006,1214,518,696,1286,0.1052,0.4267,0
0.1,uniform_heavy,0.5,0.5,2.0,smart,0.3,2,2500,1.5,1.9975,-0.4975,-33.169,1280,557,723,1220,0.0952,0.4352,0
0.1,uniform_heavy,0.5,0.5,2.0,smart,0.3,3,2500,1.5,2.015,-0.515,-34.331,1267,526,741,1233,0.0916,0.4152,0
0.1,uniform_heavy,0.5,0.5,2.0,smart,0.3,4,2500,1.5,1.968,-0.468,-31.201,1214,531,683,1286,0.098,0.4374,0
0.1,uniform_heavy,0.5,0.5,2.0,smart,0.3,5,2500,1.5,2.0112,-0.5112,-34.082,1241,508,733,1259,0.1064,0.4093,0
0.1,uniform_heavy,0.5,0.5,2.0,smart,0.3,6,2500,1.5,1.9802,-0.4802,-32.016,1239,540,699,1261,0.0956,0.4358,0
0.1,uniform_heavy,0.5,1,0.5,smart,0.3,0,2500,2.0,1.9952,0.0048,0.241,1232,509,723,1268,0.1012,0.4131,1
0.1,uniform_heavy,0.5,1,0.5,smart,0.3,1,2500,2.0,1.9779,0.0221,1.107,1315,573,742,1185,0.094,0.4357,1
0.1,uniform_heavy,0.5,1,0.5,smart,0.3,2,2500,2.0,2.0003,-0.0003,-0.017,1246,502,744,1254,0.1024,0.4029,0
0.1,uniform_heavy,0.5,1,0.5,smart,0.3,3,2500,2.0,1.9951,0.0049,0.246,1255,517,738,1245,0.0904,0.412,1
0.1,uniform_heavy,0.5,1,0.5,smart,0.3,4,2500,2.0,2.0118,-0.0118,-0.591,1231,476,755,1269,0.1032,0.3867,0
0.1,uniform_heavy,0.5,1,0.5,smart,0.3,5,2500,2.0,1.9924,0.0076,0.378,1243,515,728,1257,0.1016,0.4143,1
0.1,uniform_heavy,0.5,1,0.5,smart,0.3,6,2500,2.0,2.0093,-0.0093,-0.466,1252,490,762,1248,0.0984,0.3914,0
0.1,uniform_heavy,0.5,1,1.0,smart,0.3,0,2500,2.0,2.132,-0.132,-6.6,1247,529,718,1253,0.0944,0.4242,0
0.1,uniform_heavy,0.5,1,1.0,smart,0.3,1,2500,2.0,2.1364,-0.1364,-6.819,1284,543,741,1216,0.096,0.4229,0
0.1,uniform_heavy,0.5,1,1.0,smart,0.3,2,2500,2.0,2.1483,-0.1483,-7.417,1281,525,756,1219,0.0984,0.4098,0
0.1,uniform_heavy,0.5,1,1.0,smart,0.3,3,2500,2.0,2.1463,-0.1463,-7.314,1227,494,733,1273,0.098,0.4026,0
0.1,uniform_heavy,0.5,1,1.0,smart,0.3,4,2500,2.0,2.1163,-0.1163,-5.815,1245,546,699,1255,0.1008,0.4386,0
0.1,uniform_heavy,0.5,1,1.0,smart,0.3,5,2500,2.0,2.1419,-0.1419,-7.094,1273,526,747,1227,0.1036,0.4132,0
0.1,uniform_heavy,0.5,1,1.0,smart,0.3,6,2500,2.0,2.1187,-0.1187,-5.935,1234,538,696,1266,0.1032,0.436,0
0.1,uniform_heavy,0.5,1,2.0,smart,0.3,0,2500,2.0,2.4347,-0.4347,-21.734,1258,521,737,1242,0.1,0.4141,0
0.1,uniform_heavy,0.5,1,2.0,smart,0.3,1,2500,2.0,2.4034,-0.4034,-20.171,1252,544,708,1248,0.0956,0.4345,0
0.1,uniform_heavy,0.5,1,2.0,smart,0.3,2,2500,2.0,2.3983,-0.3983,-19.913,1253,550,703,1247,0.0988,0.4389,0
0.1,uniform_heavy,0.5,1,2.0,smart,0.3,3,2500,2.0,2.4418,-0.4418,-22.089,1261,518,743,1239,0.092,0.4108,0
0.1,uniform_heavy,0.5,1,2.0,smart,0.3,4,2500,2.0,2.4331,-0.4331,-21.653,1256,519,737,1244,0.1088,0.4132,0
0.1,uniform_heavy,0.5,1,2.0,smart,0.3,5,2500,2.0,2.4399,-0.4399,-21.996,1281,533,748,1219,0.0968,0.4161,0
0.1,uniform_heavy,0.5,1,2.0,smart,0.3,6,2500,2.0,2.4179,-0.4179,-20.894,1229,515,714,1271,0.1012,0.419,0
0.1,uniform_heavy,0.5,2,0.5,smart,0.3,0,2500,3.0,2.8384,0.1616,5.388,1256,520,736,1244,0.1016,0.414,1
0.1,uniform_heavy,0.5,2,0.5,smart,0.3,1,2500,3.0,2.832,0.168,5.599,1243,518,725,1257,0.104,0.4167,1
0.1,uniform_heavy,0.5,2,0.5,smart,0.3,2,2500,3.0,2.8343,0.1657,5.523,1232,518,714,1268,0.0996,0.4205,1
0.1,uniform_heavy,0.5,2,0.5,smart,0.3,3,2500,3.0,2.8499,0.1501,5.003,1254,500,754,1246,0.1072,0.3987,1
0.1,uniform_heavy,0.5,2,0.5,smart,0.3,4,2500,3.0,2.8292,0.1708,5.692,1268,540,728,1232,0.0972,0.4259,1
0.1,uniform_heavy,0.5,2,0.5,smart,0.3,5,2500,3.0,2.8323,0.1677,5.591,1282,534,748,1218,0.0924,0.4165,1
0.1,uniform_heavy,0.5,2,0.5,smart,0.3,6,2500,3.0,2.854,0.146,4.866,1219,495,724,1281,0.092,0.4061,1
0.1,uniform_heavy,0.5,2,1.0,smart,0.3,0,2500,3.0,3.0045,-0.0045,-0.15,1255,504,751,1245,0.0872,0.4016,0
0.1,uniform_heavy,0.5,2,1.0,smart,0.3,1,2500,3.0,2.9578,0.0422,1.406,1257,548,709,1243,0.1088,0.436,1
0.1,uniform_heavy,0.5,2,1.0,smart,0.3,2,2500,3.0,2.9813,0.0187,0.623,1261,525,736,1239,0.1024,0.4163,1
0.1,uniform_heavy,0.5,2,1.0,smart,0.3,3,2500,3.0,2.9824,0.0176,0.588,1298,538,760,1202,0.1076,0.4145,1
0.1,uniform_heavy,0.5,2,1.0,smart,0.3,4,2500,3.0,2.9617,0.0383,1.277,1277,550,727,1223,0.108,0.4307,1
0.1,uniform_heavy,0.5,2,1.0,smart,0.3,5,2500,3.0,2.9928,0.0072,0.239,1210,499,711,1290,0.0952,0.4124,1
0.1,uniform_heavy,0.5,2,1.0,smart,0.3,6,2500,3.0,2.995,0.005,0.167,1201,489,712,1299,0.104,0.4072,1
0.1,uniform_heavy,0.5,2,2.0,smart,0.3,0,2500,3.0,3.2984,-0.2984,-9.945,1259,505,754,1241,0.0932,0.4011,0
0.1,uniform_heavy,0.5,2,2.0,smart,0.3,1,2500,3.0,3.289,-0.289,-9.634,1256,512,744,1244,0.0908,0.4076,0
0.1,uniform_heavy,0.5,2,2.0,smart,0.3,2,2500,3.0,3.2351,-0.2351,-7.837,1250,550,700,1250,0.0988,0.44,0
0.1,uniform_heavy,0.5,2,2.0,smart,0.3,3,2500,3.0,3.2948,-0.2948,-9.827,1239,499,740,1261,0.0916,0.4027,0
0.1,uniform_heavy,0.5,2,2.0,smart,0.3,4,2500,3.0,3.2877,-0.2877,-9.591,1246,508,738,1254,0.0932,0.4077,0
0.1,uniform_heavy,0.5,2,2.0,smart,0.3,5,2500,3.0,3.2153,-0.2153,-7.176,1287,586,701,1213,0.0988,0.4553,0
0.1,uniform_heavy,0.5,2,2.0,smart,0.3,6,2500,3.0,3.2829,-0.2829,-9.431,1302,543,759,1198,0.0964,0.4171,0
0.1,uniform_heavy,0.5,4,0.5,smart,0.3,0,2500,5.0,4.4714,0.5286,10.572,1255,562,693,1245,0.1024,0.4478,1
0.1,uniform_heavy,0.5,4,0.5,smart,0.3,1,2500,5.0,4.5448,0.4552,9.105,1228,502,726,1272,0.1044,0.4088,1
0.1,uniform_heavy,0.5,4,0.5,smart,0.3,2,2500,5.0,4.5402,0.4598,9.195,1222,504,718,1278,0.0916,0.4124,1
0.1,uniform_heavy,0.5,4,0.5,smart,0.3,3,2500,5.0,4.5201,0.4799,9.598,1247,524,723,1253,0.1064,0.4202,1
0.1,uniform_heavy,0.5,4,0.5,smart,0.3,4,2500,5.0,4.5665,0.4335,8.67,1206,489,717,1294,0.0964,0.4055,1
0.1,uniform_heavy,0.5,4,0.5,smart,0.3,5,2500,5.0,4.5399,0.4601,9.202,1236,512,724,1264,0.1004,0.4142,1
0.1,uniform_heavy,0.5,4,0.5,smart,0.3,6,2500,5.0,4.5175,0.4825,9.65,1231,524,707,1269,0.0968,0.4257,1
0.1,uniform_heavy,0.5,4,1.0,smart,0.3,0,2500,5.0,4.6212,0.3788,7.576,1250,554,696,1250,0.1004,0.4432,1
0.1,uniform_heavy,0.5,4,1.0,smart,0.3,1,2500,5.0,4.6577,0.3423,6.846,1239,528,711,1261,0.0908,0.4262,1
0.1,uniform_heavy,0.5,4,1.0,smart,0.3,2,2500,5.0,4.6701,0.3299,6.598,1230,521,709,1270,0.1012,0.4236,1
0.1,uniform_heavy,0.5,4,1.0,smart,0.3,3,2500,5.0,4.6594,0.3406,6.812,1271,532,739,1229,0.094,0.4186,1
0.1,uniform_heavy,0.5,4,1.0,smart,0.3,4,2500,5.0,4.6783,0.3217,6.433,1254,517,737,1246,0.0968,0.4123,1
0.1,uniform_heavy,0.5,4,1.0,smart,0.3,5,2500,5.0,4.6709,0.3291,6.582,1252,524,728,1248,0.0928,0.4185,1
0.1,uniform_heavy,0.5,4,1.0,smart,0.3,6,2500,5.0,4.6407,0.3593,7.187,1227,531,696,1273,0.106,0.4328,1
0.1,uniform_heavy,0.5,4,2.0,smart,0.3,0,2500,5.0,4.9542,0.0458,0.916,1249,525,724,1251,0.1052,0.4203,1
0.1,uniform_heavy,0.5,4,2.0,smart,0.3,1,2500,5.0,4.9286,0.0714,1.428,1230,531,699,1270,0.104,0.4317,1
0.1,uniform_heavy,0.5,4,2.0,smart,0.3,2,2500,5.0,4.9101,0.0899,1.798,1260,552,708,1240,0.1048,0.4381,1
0.1,uniform_heavy,0.5,4,2.0,smart,0.3,3,2500,5.0,4.9513,0.0487,0.975,1259,531,728,1241,0.1012,0.4218,1
0.1,uniform_heavy,0.5,4,2.0,smart,0.3,4,2500,5.0,5.0022,-0.0022,-0.045,1266,506,760,1234,0.1,0.3997,0
0.1,uniform_heavy,0.5,4,2.0,smart,0.3,5,2500,5.0,4.9167,0.0833,1.666,1274,550,724,1226,0.0944,0.4317,1
0.1,uniform_heavy,0.5,4,2.0,smart,0.3,6,2500,5.0,4.9486,0.0514,1.027,1233,528,705,1267,0.096,0.4282,1
0.1,uniform_heavy,0.5,8,0.5,smart,0.3,0,2500,9.0,7.9715,1.0285,11.427,1248,508,740,1252,0.0952,0.4071,1
0.1,uniform_heavy,0.5,8,0.5,smart,0.3,1,2500,9.0,7.8581,1.1419,12.688,1263,543,720,1237,0.0936,0.4299,1
0.1,uniform_heavy,0.5,8,0.5,smart,0.3,2,2500,9.0,7.9197,1.0803,12.003,1237,516,721,1263,0.0972,0.4171,1
0.1,uniform_heavy,0.5,8,0.5,smart,0.3,3,2500,9.0,7.7952,1.2048,13.387,1272,558,714,1228,0.1084,0.4387,1
0.1,uniform_heavy,0.5,8,0.5,smart,0.3,4,2500,9.0,7.8286,1.1714,13.016,1289,554,735,1211,0.1168,0.4298,1
0.1,uniform_heavy,0.5,8,0.5,smart,0.3,5,2500,9.0,7.9336,1.0664,11.849,1281,519,762,1219,0.0916,0.4052,1
0.1,uniform_heavy,0.5,8,0.5,smart,0.3,6,2500,9.0,7.8194,1.1806,13.118,1254,559,695,1246,0.1012,0.4458,1
0.1,uniform_heavy,0.5,8,1.0,smart,0.3,0,2500,9.0,8.0896,0.9104,10.116,1211,509,702,1289,0.104,0.4203,1
0.1,uniform_heavy,0.5,8,1.0,smart,0.3,1,2500,9.0,7.9858,1.0142,11.269,1226,542,684,1274,0.1008,0.4421,1
0.1,uniform_heavy,0.5,8,1.0,smart,0.3,2,2500,9.0,8.057,0.943,10.478,1283,525,758,1217,0.0952,0.4092,1
0.1,uniform_heavy,0.5,8,1.0,smart,0.3,3,2500,9.0,8.0872,0.9128,10.142,1254,514,740,1246,0.1016,0.4099,1
0.1,uniform_heavy,0.5,8,1.0,smart,0.3,4,2500,9.0,8.0737,0.9263,10.292,1241,513,728,1259,0.106,0.4134,1
0.1,uniform_heavy,0.5,8,1.0,smart,0.3,5,2500,9.0,8.027,0.973,10.811,1227,534,693,1273,0.1,0.4352,1
0.1,uniform_heavy,0.5,8,1.0,smart,0.3,6,2500,9.0,8.042,0.958,10.644,1248,520,728,1252,0.0872,0.4167,1
0.1,uniform_heavy,0.5,8,2.0,smart,0.3,0,2500,9.0,8.3118,0.6882,7.647,1280,543,737,1220,0.0972,0.4242,1
0.1,uniform_heavy,0.5,8,2.0,smart,0.3,1,2500,9.0,8.1995,0.8005,8.894,1302,577,725,1198,0.0968,0.4432,1
0.1,uniform_heavy,0.5,8,2.0,smart,0.3,2,2500,9.0,8.4259,0.5741,6.379,1251,496,755,1249,0.0984,0.3965,1
0.1,uniform_heavy,0.5,8,2.0,smart,0.3,3,2500,9.0,8.3602,0.6398,7.109,1294,528,766,1206,0.0948,0.408,1
0.1,uniform_heavy,0.5,8,2.0,smart,0.3,4,2500,9.0,8.4158,0.5842,6.491,1212,495,717,1288,0.0992,0.4084,1
0.1,uniform_heavy,0.5,8,2.0,smart,0.3,5,2500,9.0,8.3504,0.6496,7.217,1219,512,707,1281,0.1056,0.42,1
0.1,uniform_heavy,0.5,8,2.0,smart,0.3,6,2500,9.0,8.3628,0.6372,7.08,1251,516,735,1249,0.104,0.4125,1
0.1,uniform_heavy,0.6,0.25,0.5,smart,0.3,0,2500,1.25,1.3249,-0.0749,-5.995,1230,623,607,1270,0.098,0.5065,0
0.1,uniform_heavy,0.6,0.25,0.5,smart,0.3,1,2500,1.25,1.3174,-0.0674,-5.389,1221,645,576,1279,0.108,0.5283,0
0.1,uniform_heavy,0.6,0.25,0.5,smart,0.3,2,2500,1.25,1.3112,-0.0612,-4.894,1174,635,539,1326,0.0948,0.5409,0
0.1,uniform_heavy,0.6,0.25,0.5,smart,0.3,3,2500,1.25,1.3171,-0.0671,-5.371,1192,624,568,1308,0.1048,0.5235,0
0.1,uniform_heavy,0.6,0.25,0.5,smart,0.3,4,2500,1.25,1.3167,-0.0667,-5.337,1222,649,573,1278,0.1092,0.5311,0
0.1,uniform_heavy,0.6,0.25,0.5,smart,0.3,5,2500,1.25,1.3127,-0.0627,-5.02,1180,634,546,1320,0.1028,0.5373,0
0.1,uniform_heavy,0.6,0.25,0.5,smart,0.3,6,2500,1.25,1.314,-0.064,-5.119,1209,648,561,1291,0.1104,0.536,0
0.1,uniform_heavy,0.6,0.25,1.0,smart,0.3,0,2500,1.25,1.4388,-0.1888,-15.104,1217,629,588,1283,0.1032,0.5168,0
0.1,uniform_heavy,0.6,0.25,1.0,smart,0.3,1,2500,1.25,1.4478,-0.1978,-15.821,1221,613,608,1279,0.1012,0.502,0
0.1,uniform_heavy,0.6,0.25,1.0,smart,0.3,2,2500,1.25,1.4422,-0.1922,-15.373,1210,616,594,1290,0.0948,0.5091,0
0.1,uniform_heavy,0.6,0.25,1.0,smart,0.3,3,2500,1.25,1.4321,-0.1821,-14.569,1192,622,570,1308,0.1068,0.5218,0
0.1,uniform_heavy,0.6,0.25,1.0,smart,0.3,4,2500,1.25,1.444,-0.194,-15.518,1216,617,599,1284,0.0972,0.5074,0
0.1,uniform_heavy,0.6,0.25,1.0,smart,0.3,5,2500,1.25,1.434,-0.184,-14.717,1191,618,573,1309,0.094,0.5189,0
0.1,uniform_heavy,0.6,0.25,1.0,smart,0.3,6,2500,1.25,1.4235,-0.1735,-13.877,1184,632,552,1316,0.0904,0.5338,0
0.1,uniform_heavy,0.6,0.25,2.0,smart,0.3,0,2500,1.25,1.6858,-0.4358,-34.861,1210,608,602,1290,0.1012,0.5025,0
0.1,uniform_heavy,0.6,0.25,2.0,smart,0.3,1,2500,1.25,1.6504,-0.4004,-32.033,1143,588,555,1357,0.1008,0.5144,0
0.1,uniform_heavy,0.6,0.25,2.0,smart,0.3,2,2500,1.25,1.6582,-0.4082,-32.66,1202,633,569,1298,0.1052,0.5266,0
0.1,uniform_heavy,0.6,0.25,2.0,smart,0.3,3,2500,1.25,1.6531,-0.4031,-32.249,1181,620,561,1319,0.0948,0.525,0
0.1,uniform_heavy,0.6,0.25,2.0,smart,0.3,4,2500,1.25,1.6506,-0.4006,-32.049,1221,659,562,1279,0.1016,0.5397,0
0.1,uniform_heavy,0.6,0.25,2.0,smart,0.3,5,2500,1.25,1.688,-0.438,-35.038,1215,611,604,1285,0.0992,0.5029,0
0.1,uniform_heavy,0.6,0.25,2.0,smart,0.3,6,2500,1.25,1.6632,-0.4132,-33.053,1163,592,571,1337,0.0952,0.509,0
0.1,uniform_heavy,0.6,0.5,0.5,smart,0.3,0,2500,1.5,1.5241,-0.0241,-1.603,1230,637,593,1270,0.0896,0.5179,0
0.1,uniform_heavy,0.6,0.5,0.5,smart,0.3,1,2500,1.5,1.5158,-0.0158,-1.055,1175,633,542,1325,0.0912,0.5387,0
0.1,uniform_heavy,0.6,0.5,0.5,smart,0.3,2,2500,1.5,1.5187,-0.0187,-1.245,1215,644,571,1285,0.098,0.53,0
0.1,uniform_heavy,0.6,0.5,0.5,smart,0.3,3,2500,1.5,1.5286,-0.0286,-1.905,1170,588,582,1330,0.1012,0.5026,0
0.1,uniform_heavy,0.6,0.5,0.5,smart,0.3,4,2500,1.5,1.526,-0.026,-1.734,1189,611,578,1311,0.0888,0.5139,0
0.1,uniform_heavy,0.6,0.5,0.5,smart,0.3,5,2500,1.5,1.5286,-0.0286,-1.907,1222,620,602,1278,0.102,0.5074,0
0.1,uniform_heavy,0.6,0.5,0.5,smart,0.3,6,2500,1.5,1.523,-0.023,-1.531,1226,639,587,1274,0.1024,0.5212,0
0.1,uniform_heavy,0.6,0.5,1.0,smart,0.3,0,2500,1.5,1.6294,-0.1294,-8.624,1195,635,560,1305,0.1072,0.5314,0
0.1,uniform_heavy,0.6,0.5,1.0,smart,0.3,1,2500,1.5,1.6439,-0.1439,-9.596,1224,629,595,1276,0.0936,0.5139,0
0.1,uniform_heavy,0.6,0.5,1.0,smart,0.3,2,2500,1.5,1.631,-0.131,-8.732,1222,653,569,1278,0.1024,0.5344,0
0.1,uniform_heavy,0.6,0.5,1.0,smart,0.3,3,2500,1.5,1.6477,-0.1477,-9.849,1244,639,605,1256,0.0916,0.5137,0
0.1,uniform_heavy,0.6,0.5,1.0,smart,0.3,4,2500,1.5,1.6364,-0.1364,-9.096,1226,645,581,1274,0.1008,0.5261,0
0.1,uniform_heavy,0.6,0.5,1.0,smart,0.3,5,2500,1.5,1.6578,-0.1578,-10.52,1264,636,628,1236,0.1008,0.5032,0
0.1,uniform_heavy,0.6,0.5,1.0,smart,0.3,6,2500,1.5,1.6516,-0.1516,-10.109,1178,582,596,1322,0.0956,0.4941,0
0.1,uniform_heavy,0.6,0.5,2.0,smart,0.3,0,2500,1.5,1.8722,-0.3722,-24.813,1210,629,581,1290,0.0964,0.5198,0
0.1,uniform_heavy,0.6,0.5,2.0,smart,0.3,1,2500,1.5,1.8975,-0.3975,-26.502,1225,614,611,1275,0.1028,0.5012,0
0.1,uniform_heavy,0.6,0.5,2.0,smart,0.3,2,2500,1.5,1.8717,-0.3717,-24.78,1240,654,586,1260,0.104,0.5274,0
0.1,uniform_heavy,0.6,0.5,2.0,smart,0.3,3,2500,1.5,1.8741,-0.3741,-24.938,1237,649,588,1263,0.102,0.5247,0
0.1,uniform_heavy,0.6,0.5,2.0,smart,0.3,4,2500,1.5,1.872,-0.372,-24.801,1235,649,586,1265,0.1012,0.5255,0
0.1,uniform_heavy,0.6,0.5,2.0,smart,0.3,5,2500,1.5,1.8563,-0.3563,-23.754,1205,641,564,1295,0.0956,0.532,0
0.1,uniform_heavy,0.6,0.5,2.0,smart,0.3,6,2500,1.5,1.8907,-0.3907,-26.049,1210,609,601,1290,0.0952,0.5033,0
0.1,uniform_heavy,0.6,1,0.5,smart,0.3,0,2500,2.0,1.9251,0.0749,3.746,1225,644,581,1275,0.0984,0.5257,1
0.1,uniform_heavy,0.6,1,0.5,smart,0.3,1,2500,2.0,1.9249,0.0751,3.753,1258,659,599,1242,0.0968,0.5238,1
0.1,uniform_heavy,0.6,1,0.5,smart,0.3,2,2500,2.0,1.9406,0.0594,2.968,1239,616,623,1261,0.102,0.4972,1
0.1,uniform_heavy,0.6,1,0.5,smart,0.3,3,2500,2.0,1.9239,0.0761,3.807,1240,653,587,1260,0.1032,0.5266,1
0.1,uniform_heavy,0.6,1,0.5,smart,0.3,4,2500,2.0,1.9335,0.0665,3.323,1171,606,565,1329,0.096,0.5175,1
0.1,uniform_heavy,0.6,1,0.5,smart,0.3,5,2500,2.0,1.9224,0.0776,3.88,1233,649,584,1267,0.1,0.5264,1
0.1,uniform_heavy,0.6,1,0.5,smart,0.3,6,2500,2.0,1.9366,0.0634,3.171,1201,614,587,1299,0.1084,0.5112,1
0.1,uniform_heavy,0.6,1,1.0,smart,0.3,0,2500,2.0,2.0573,-0.0573,-2.864,1228,625,603,1272,0.0936,0.509,0
0.1,uniform_heavy,0.6,1,1.0,smart,0.3,1,2500,2.0,2.0629,-0.0629,-3.143,1213,605,608,1287,0.0912,0.4988,0
0.1,uniform_heavy,0.6,1,1.0,smart,0.3,2,2500,2.0,2.0282,-0.0282,-1.411,1193,646,547,1307,0.1056,0.5415,0
0.1,uniform_heavy,0.6,1,1.0,smart,0.3,3,2500,2.0,2.0637,-0.0637,-3.184,1193,594,599,1307,0.0932,0.4979,0
0.1,uniform_heavy,0.6,1,1.0,smart,0.3,4,2500,2.0,2.0409,-0.0409,-2.046,1204,636,568,1296,0.0988,0.5282,0
0.1,uniform_heavy,0.6,1,1.0,smart,0.3,5,2500,2.0,2.0536,-0.0536,-2.681,1232,634,598,1268,0.1,0.5146,0
0.1,uniform_heavy,0.6,1,1.0,smart,0.3,6,2500,2.0,2.0461,-0.0461,-2.305,1257,656,601,1243,0.1004,0.5219,0
0.1,uniform_heavy,0.6,1,2.0,smart,0.3,0,2500,2.0,2.2902,-0.2902,-14.512,1218,625,593,1282,0.0932,0.5131,0
